Circuit,D:SP,F:Depth,F:Width,F:2QGC
"[Gcnot:0:1Gcnot:2:3][Gxmpi2:0Gypi:1Gympi2:2Gxmpi2:3][Gcnot:3:0Gxpi:1Gympi2:2][Gxmpi2:0Gypi:1Gxpi2:2Gympi2:3][Gxpi2:0Gypi:1Gzpi:2Gxpi2:3][Gcnot:2:1Gypi:0Gxpi2:3]@(0,1,2,3)",0.994870556194269,6,4,4
"[Gcnot:3:0Gxpi:1Gympi2:2][Gxpi:0Gxmpi2:1Gympi2:2Gxpi:3][Gcnot:0:1Gcnot:3:2][Gcnot:2:1Gcnot:3:0][Gcnot:2:1Gxmpi2:0Gxpi2:3][Gxpi:0Gxpi:1Gxpi:2Gzpi:3][Gcnot:0:3Gypi:1Gxpi2:2][Gypi:0Gxmpi2:1Gypi:2Gxpi2:3][Gcnot:1:2Gypi2:0Gxpi2:3][Gcnot:1:0Gxmpi2:2Gypi2:3][Gxmpi2:0Gypi:1Gxpi2:2Gympi2:3][Gcnot:0:1Gcnot:2:3][Gcnot:2:1Gympi2:0Gympi2:3][Gcnot:0:1Gcnot:3:2][Gcnot:3:2Gxpi:0Gympi2:1][Gcnot:2:3Gympi2:0Gypi2:1][Gcnot:0:1Gxpi2:2Gympi2:3][Gcnot:2:1Gcnot:3:0][Gcnot:1:2Gxmpi2:0Gypi2:3]@(0,1,2,3)",0.9757178278369182,19,4,20
"Gypi2:0Gypi:0Gypi2:0Gypi:0Gypi:0Gxmpi2:0Gypi:0Gxmpi2:0Gypi2:0@(0,1,2,3)",0.9976782482353386,9,4,0
"[Gcnot:1:0Gxpi2:2Gzpi:3][Gcnot:1:0Gcnot:2:3][Gcnot:1:2Gcnot:3:0][Gcnot:0:1Gcnot:3:2][Gcnot:0:3Gcnot:2:1][Gcnot:3:0Gympi2:1Gxpi2:2][Gcnot:1:0Gcnot:3:2][Gcnot:1:0Gcnot:2:3][Gxmpi2:0Gxpi2:1Gxpi2:2Gypi:3][Gcnot:3:2Gypi:0Gypi2:1][Gcnot:0:3Gcnot:2:1][Gcnot:2:1Gcnot:3:0]@(0,1,2,3)",0.98211060551414,12,4,19
"[Gcnot:1:0Gcnot:3:2]@(0,1,2,3)",0.9996018877354995,1,4,2
"[Gcnot:1:0Gxmpi2:2Gypi:3][Gcnot:0:1Gcnot:3:2]@(0,1,2,3)",0.9981947973491749,2,4,3
"[Gxpi2:0Gypi:1Gxpi:3][Gxpi2:0Gypi:1Gxmpi2:3][Gxmpi2:0Gzpi:1Gzpi:3][Gypi:0Gxmpi2:1Gypi:3][Gcnot:0:3Gympi2:1][Gcnot:1:0Gxmpi2:3][Gcnot:1:0Gxmpi2:3][Gcnot:1:0Gympi2:3][Gcnot:0:3Gxpi2:1][Gcnot:3:0Gypi2:1][Gcnot:3:0Gxpi:1][Gcnot:0:1Gypi2:3][Gcnot:1:0Gxpi:3][Gcnot:3:0Gzpi:1][Gzpi:0Gxmpi2:1Gxmpi2:3][Gcnot:0:1Gympi2:3]@(0,1,2,3)",0.9779230307385227,16,4,11
"[Gypi:0Gypi:2Gzpi:3][Gcnot:3:0Gypi:2][Gypi:0Gypi:2Gxmpi2:3][Gxpi2:0Gxpi:2Gxpi2:3][Gxpi2:0Gympi2:2Gxmpi2:3]@(0,1,2,3)",0.99675432523225,5,4,1
"[Gcnot:0:1Gxmpi2:2Gxpi:3][Gcnot:1:2Gypi2:0Gxpi2:3][Gcnot:3:0Gympi2:1Gzpi:2][Gcnot:1:0Gypi2:2Gypi:3][Gypi:0Gxpi2:1Gympi2:2Gypi:3][Gcnot:0:3Gcnot:2:1]@(0,1,2,3)",0.9946525091742895,6,4,6
"Gcnot:2:3[Gzpi:2Gxpi2:3]Gcnot:2:3Gcnot:2:3[Gypi:2Gxpi:3]Gcnot:2:3[Gzpi:2Gxmpi2:3]Gcnot:3:2Gcnot:3:2Gcnot:3:2[Gxpi2:2Gypi:3][Gxpi:2Gypi:3][Gzpi:2Gzpi:3]Gcnot:2:3Gcnot:3:2Gcnot:2:3Gcnot:2:3[Gypi2:2Gzpi:3]Gcnot:2:3[Gxpi:2Gxpi2:3]Gcnot:3:2Gcnot:2:3Gcnot:3:2[Gympi2:2Gxpi2:3][Gxpi:2Gxpi:3][Gxpi:2Gxpi2:3]Gcnot:3:2[Gypi:2Gzpi:3][Gypi:2Gypi2:3]Gcnot:2:3[Gypi:2Gypi2:3]Gcnot:3:2[Gympi2:2Gypi2:3][Gxpi:2Gzpi:3][Gxmpi2:2Gxmpi2:3]Gcnot:2:3Gcnot:3:2@(0,1,2,3)",0.978688917256389,37,4,20
"Gcnot:1:0Gcnot:1:0Gcnot:1:0[Gxmpi2:0Gypi2:1]Gcnot:1:0Gcnot:0:1Gcnot:0:1Gcnot:1:0[Gxpi:0Gzpi:1]Gcnot:0:1[Gxmpi2:0Gypi:1][Gympi2:0Gxmpi2:1][Gxpi:0Gypi2:1][Gympi2:0Gypi:1]Gcnot:1:0Gcnot:0:1Gcnot:1:0Gcnot:0:1Gcnot:0:1[Gzpi:0Gypi:1]@(0,1,2,3)",0.9661232959543242,20,4,13
"[Gzpi:2Gypi:3]Gcnot:3:2[Gxpi:2Gypi:3]Gcnot:3:2Gcnot:3:2Gcnot:2:3[Gxmpi2:2Gxpi2:3][Gypi2:2Gympi2:3]Gcnot:2:3Gcnot:2:3[Gypi:2Gxpi2:3][Gxmpi2:2Gypi:3][Gypi:2Gxpi2:3]Gcnot:3:2Gcnot:3:2[Gxpi2:2Gypi2:3][Gypi2:2Gxmpi2:3][Gxmpi2:2Gxpi:3][Gxmpi2:2Gxmpi2:3][Gxmpi2:2Gypi2:3][Gxpi:2Gzpi:3]Gcnot:2:3[Gypi2:2Gxpi2:3]Gcnot:2:3[Gxpi:2Gxpi:3][Gypi:2Gympi2:3]@(0,1,2,3)",0.9803878920614137,26,4,10
"Gympi2:3Gypi2:3Gympi2:3Gxmpi2:3Gzpi:3@(0,1,2,3)",0.9994019585561721,5,4,0
"[Gcnot:2:1Gxpi:0][Gxmpi2:0Gxpi2:1Gypi2:2][Gcnot:2:1Gxmpi2:0][Gympi2:0Gxmpi2:1Gxpi2:2][Gxpi:0Gxpi:1Gzpi:2][Gxmpi2:0Gxpi:1Gxpi:2][Gypi2:0Gxpi2:1Gypi2:2][Gcnot:1:0Gxpi2:2][Gympi2:0Gxpi2:1Gympi2:2][Gzpi:0Gympi2:1Gypi2:2][Gympi2:0Gzpi:1Gzpi:2][Gcnot:0:1Gypi2:2][Gcnot:1:0Gympi2:2][Gxpi:0Gypi:1Gxmpi2:2][Gypi2:0Gzpi:1Gzpi:2][Gxpi:0Gypi2:1Gzpi:2]@(0,1,2,3)",0.9910929808015808,16,4,5
"[Gcnot:1:2Gypi:0Gxmpi2:3][Gzpi:0Gzpi:1Gxpi:2Gxmpi2:3][Gcnot:1:0Gcnot:3:2][Gypi:0Gympi2:1Gympi2:2Gypi2:3][Gympi2:0Gxpi2:1Gzpi:2Gypi2:3]@(0,1,2,3)",0.996816232367966,5,4,3
"Gxmpi2:3Gxpi:3Gypi:3Gympi2:3Gypi:3Gypi2:3Gympi2:3Gypi2:3Gxmpi2:3Gzpi:3Gypi:3Gympi2:3Gxmpi2:3Gympi2:3Gxpi2:3Gympi2:3Gypi2:3@(0,1,2,3)",0.9953642169641947,17,4,0
"[Gxmpi2:0Gypi:3][Gypi:0Gxmpi2:3][Gypi:0Gzpi:3][Gympi2:0Gympi2:3][Gxpi:0Gypi:3][Gxpi2:0Gzpi:3]@(0,1,2,3)",0.9995832705715701,6,4,0
"[Gxpi:0Gypi:1Gympi2:2Gxpi2:3][Gxpi:0Gxpi:1Gxpi:2Gxpi2:3]@(0,1,2,3)",0.9987236966120957,2,4,0
"Gzpi:2Gzpi:2Gxpi:2Gxpi:2Gxpi:2Gypi:2Gxpi:2Gxmpi2:2Gxpi2:2Gxpi:2Gxpi2:2Gxpi:2Gxmpi2:2Gypi2:2Gzpi:2Gxpi2:2Gxmpi2:2Gypi2:2Gympi2:2Gxpi2:2Gxmpi2:2Gzpi:2Gxpi2:2Gxmpi2:2Gxpi2:2Gxmpi2:2Gypi2:2Gympi2:2Gypi2:2Gxpi2:2Gypi2:2Gzpi:2Gympi2:2Gypi2:2Gzpi:2Gxmpi2:2Gypi:2Gxpi2:2Gympi2:2Gzpi:2Gypi:2Gypi:2Gxpi:2Gxpi:2Gympi2:2Gypi2:2Gxpi2:2Gypi2:2Gympi2:2Gzpi:2Gympi2:2Gypi:2Gxpi:2Gzpi:2Gxmpi2:2Gympi2:2Gzpi:2Gypi2:2Gxpi:2Gypi:2Gxmpi2:2Gxmpi2:2Gypi2:2Gympi2:2@(0,1,2,3)",0.9922797830472828,64,4,0
"Gxpi:1Gxmpi2:1Gypi2:1Gxpi:1Gzpi:1Gxpi:1Gypi:1Gypi:1Gxpi2:1Gypi2:1Gypi:1Gypi:1Gxpi2:1Gxpi:1Gypi:1Gypi2:1Gxpi:1Gxpi:1Gzpi:1Gzpi:1Gzpi:1Gxmpi2:1Gxmpi2:1Gypi2:1Gympi2:1Gympi2:1Gxmpi2:1Gzpi:1Gxpi:1Gzpi:1Gypi:1Gxpi2:1Gxpi2:1Gxmpi2:1Gxpi2:1Gympi2:1Gxpi:1Gzpi:1Gxpi:1Gzpi:1Gzpi:1Gypi:1Gympi2:1Gzpi:1Gypi:1Gympi2:1Gzpi:1Gxpi:1Gzpi:1Gypi2:1Gxpi:1Gypi2:1Gxpi2:1Gypi2:1Gxmpi2:1Gxpi2:1Gympi2:1Gxmpi2:1Gympi2:1Gxpi2:1Gypi2:1Gypi2:1Gxpi2:1Gympi2:1Gxmpi2:1Gzpi:1Gzpi:1Gympi2:1Gypi:1Gypi2:1@(0,1,2,3)",0.9970084183238179,70,4,0
"Gxpi2:2Gxpi2:2Gympi2:2Gxpi:2Gxmpi2:2Gxpi:2Gypi:2Gzpi:2Gympi2:2Gypi:2Gxmpi2:2Gzpi:2Gxmpi2:2Gxpi2:2Gympi2:2Gxpi:2Gympi2:2Gypi2:2Gzpi:2Gympi2:2Gzpi:2Gympi2:2Gypi2:2Gzpi:2Gxpi2:2Gxpi2:2Gympi2:2Gypi:2Gxmpi2:2Gzpi:2Gxmpi2:2Gympi2:2Gzpi:2Gypi2:2Gxpi:2Gxpi:2Gypi:2Gxpi2:2Gypi:2Gxpi:2Gzpi:2Gzpi:2Gzpi:2Gxmpi2:2Gypi:2Gympi2:2Gympi2:2Gympi2:2Gxpi2:2Gzpi:2Gxmpi2:2Gypi:2Gympi2:2Gympi2:2Gzpi:2Gypi2:2Gypi2:2Gypi2:2Gxpi:2Gxpi2:2Gympi2:2Gypi:2Gxpi2:2Gxpi:2Gypi:2Gxmpi2:2Gzpi:2Gypi:2Gympi2:2Gypi2:2Gxpi2:2Gypi:2Gypi2:2Gypi:2Gxpi:2Gypi:2Gympi2:2Gypi:2Gympi2:2Gypi:2Gympi2:2Gzpi:2Gxmpi2:2Gypi:2Gypi2:2Gxpi:2Gxpi:2Gypi:2Gxpi2:2Gypi:2Gypi2:2Gxpi2:2Gxmpi2:2Gympi2:2Gxmpi2:2Gypi:2Gypi:2Gypi2:2Gympi2:2Gypi2:2Gxpi:2Gxmpi2:2Gxpi2:2Gympi2:2Gympi2:2Gxpi2:2Gxpi2:2Gypi2:2Gypi:2Gympi2:2Gzpi:2Gzpi:2Gzpi:2Gzpi:2Gxmpi2:2Gxpi:2Gypi2:2Gxpi:2Gxpi:2Gzpi:2Gypi2:2Gypi2:2Gypi:2Gympi2:2Gxpi:2Gxpi:2Gxmpi2:2Gxpi:2Gypi:2Gympi2:2Gxmpi2:2Gypi:2Gzpi:2Gzpi:2Gxpi2:2Gypi2:2Gypi:2Gypi:2Gxpi2:2Gxmpi2:2Gypi2:2Gympi2:2Gxpi:2Gypi2:2Gxmpi2:2Gxpi:2Gympi2:2Gypi:2@(0,1,2,3)",0.9962350747322459,148,4,0
"Gzpi:2Gympi2:2Gxmpi2:2Gxmpi2:2Gxpi2:2Gypi2:2Gxmpi2:2Gxmpi2:2Gxpi:2Gxmpi2:2Gxpi2:2@(0,1,2,3)",0.9946595922497935,11,4,0
"Gzpi:1Gypi2:1Gypi:1Gzpi:1Gxpi2:1Gypi2:1Gzpi:1Gypi2:1Gxpi2:1Gxpi2:1Gxmpi2:1Gxpi2:1Gxpi2:1Gympi2:1Gympi2:1Gympi2:1Gympi2:1Gympi2:1Gypi:1Gypi2:1Gympi2:1Gzpi:1Gympi2:1Gzpi:1Gxpi:1Gxpi:1Gxpi:1Gympi2:1Gxmpi2:1Gympi2:1Gypi:1Gxpi:1Gypi2:1Gympi2:1Gxpi:1Gxpi:1Gympi2:1Gxmpi2:1Gxmpi2:1Gxpi:1Gympi2:1Gzpi:1Gympi2:1Gypi2:1Gympi2:1Gxpi2:1Gxmpi2:1Gzpi:1Gypi:1Gxpi:1Gzpi:1Gxpi:1Gxpi2:1Gxmpi2:1Gxpi2:1Gxmpi2:1Gzpi:1Gypi2:1Gympi2:1Gzpi:1Gympi2:1Gxmpi2:1Gxpi2:1Gxpi2:1Gypi:1Gxpi:1Gzpi:1Gympi2:1Gzpi:1Gxpi2:1Gxpi:1Gzpi:1Gxpi:1Gxmpi2:1Gxpi:1Gxpi:1Gxpi:1Gypi2:1Gxmpi2:1Gxpi:1Gzpi:1Gzpi:1Gypi:1Gxpi:1Gxpi2:1Gxpi:1Gympi2:1Gxpi2:1Gympi2:1Gxpi:1Gypi:1Gxmpi2:1Gypi2:1Gypi2:1Gxpi2:1Gxmpi2:1Gxpi:1Gxpi2:1Gzpi:1Gypi2:1Gxpi:1Gxpi2:1Gypi:1Gypi:1Gxpi:1Gypi:1Gypi2:1Gypi2:1Gxpi2:1Gxpi2:1Gxpi2:1Gypi:1Gypi2:1@(0,1,2,3)",0.993752849435427,113,4,0
"[Gcnot:2:3Gypi2:0Gxmpi2:1][Gypi:0Gxpi:1Gzpi:2Gzpi:3][Gcnot:1:0Gcnot:3:2][Gcnot:0:1Gxpi:2Gxpi2:3][Gcnot:0:1Gympi2:2Gympi2:3][Gcnot:1:2Gympi2:0Gympi2:3][Gcnot:3:2Gypi:0Gxpi:1][Gxmpi2:0Gypi:1Gxmpi2:2Gxpi:3][Gcnot:2:1Gcnot:3:0][Gcnot:1:2Gypi:0Gzpi:3][Gcnot:1:2Gxpi2:0Gxpi2:3][Gxpi2:0Gxmpi2:1Gypi2:2Gypi2:3][Gcnot:2:1Gxpi:0Gxmpi2:3][Gcnot:3:0Gzpi:1Gzpi:2][Gxmpi2:0Gypi:1Gypi2:2Gypi:3][Gxpi:0Gypi2:1Gypi:2Gypi2:3][Gypi2:0Gxpi2:1Gzpi:2Gypi:3][Gcnot:1:0Gypi2:2Gxpi2:3][Gxpi2:0Gxpi2:1Gxmpi2:2Gzpi:3]@(0,1,2,3)",0.9840645101743165,19,4,14
"[Gcnot:0:1Gxpi2:2][Gypi:0Gzpi:1Gxpi2:2][Gcnot:1:2Gypi2:0][Gcnot:2:1Gxpi:0][Gypi:0Gzpi:1Gympi2:2][Gcnot:1:0Gypi:2][Gypi:0Gypi2:1Gympi2:2][Gzpi:0Gypi:1Gypi:2][Gcnot:0:1Gypi2:2][Gympi2:0Gypi:1Gxmpi2:2][Gxpi2:0Gypi2:1Gxmpi2:2][Gcnot:1:2Gypi2:0][Gcnot:1:2Gympi2:0]@(0,1,2,3)",0.9937576569555087,13,4,7
"Gcnot:1:2[Gxmpi2:1Gxpi:2]Gcnot:2:1[Gxmpi2:1Gzpi:2]Gcnot:1:2Gcnot:1:2Gcnot:1:2Gcnot:1:2Gcnot:2:1Gcnot:1:2Gcnot:1:2Gcnot:1:2Gcnot:2:1[Gympi2:1Gypi2:2]Gcnot:2:1[Gypi2:1Gxpi2:2]Gcnot:1:2[Gxpi2:1Gypi:2]@(0,1,2,3)",0.99202796722481,18,4,13
"[Gxmpi2:1Gympi2:2Gzpi:3][Gxpi2:1Gypi2:2Gzpi:3][Gcnot:3:2Gypi2:1][Gcnot:2:3Gzpi:1][Gcnot:3:2Gympi2:1][Gxpi:1Gypi2:2Gypi:3][Gcnot:3:2Gympi2:1][Gympi2:1Gympi2:2Gxmpi2:3]@(0,1,2,3)",0.995598582629653,8,4,4
"Gxpi2:1Gxpi2:1Gzpi:1Gxpi:1Gxmpi2:1Gypi2:1Gympi2:1Gxmpi2:1Gympi2:1Gympi2:1Gxmpi2:1Gxmpi2:1Gxpi:1Gxpi:1Gypi:1@(0,1,2,3)",0.9995913661021965,15,4,0
"[Gcnot:2:3Gxpi:0][Gcnot:3:0Gxpi2:2]@(0,1,2,3)",0.9983974032923634,2,4,2
"[Gxpi2:0Gzpi:1Gxmpi2:2Gxmpi2:3][Gxmpi2:0Gxpi2:1Gxpi:2Gxpi2:3][Gxpi2:0Gypi:1Gypi:2Gxpi:3][Gcnot:1:0Gxpi:2Gzpi:3][Gxmpi2:0Gzpi:1Gypi:2Gxmpi2:3][Gcnot:1:2Gympi2:0Gypi:3][Gympi2:0Gzpi:1Gzpi:2Gxmpi2:3][Gxmpi2:0Gxpi2:1Gypi:2Gzpi:3][Gxpi:0Gypi2:1Gypi:2Gypi2:3][Gympi2:0Gxpi2:1Gzpi:2Gxpi:3][Gzpi:0Gzpi:1Gypi:2Gxpi2:3][Gypi:0Gypi2:1Gympi2:2Gypi2:3][Gxpi:0Gzpi:1Gympi2:2Gypi:3][Gympi2:0Gympi2:1Gzpi:2Gzpi:3]@(0,1,2,3)",0.9953108255259634,14,4,2
"[Gcnot:0:1Gympi2:2Gypi2:3]@(0,1,2,3)",0.9991756922046704,1,4,1
"[Gypi2:0Gympi2:1Gympi2:3][Gcnot:0:1Gympi2:3][Gypi:0Gypi2:1Gxpi2:3][Gcnot:0:3Gxpi2:1][Gcnot:0:3Gypi:1][Gcnot:0:1Gypi2:3][Gcnot:0:3Gypi2:1][Gcnot:1:0Gypi2:3][Gcnot:1:0Gxpi:3][Gcnot:0:1Gxmpi2:3][Gcnot:0:3Gxpi:1][Gzpi:0Gxmpi2:1Gypi2:3][Gcnot:3:0Gympi2:1][Gcnot:0:3Gzpi:1][Gcnot:0:1Gzpi:3][Gzpi:0Gypi2:1Gypi2:3][Gcnot:0:3Gzpi:1][Gypi:0Gypi2:1Gxmpi2:3][Gcnot:0:3Gxmpi2:1][Gcnot:0:1Gypi2:3][Gcnot:0:1Gxpi:3][Gcnot:1:0Gxpi:3]@(0,1,2,3)",0.9762196969896477,22,4,17
"Gcnot:1:2[Gypi:1Gxpi2:2][Gxmpi2:1Gxpi2:2][Gxmpi2:1Gxpi2:2][Gypi2:1Gxmpi2:2][Gzpi:1Gzpi:2]Gcnot:1:2[Gxpi2:1Gzpi:2][Gxpi:1Gzpi:2][Gympi2:1Gzpi:2][Gxmpi2:1Gxmpi2:2][Gxpi2:1Gxmpi2:2][Gypi2:1Gzpi:2][Gympi2:1Gxmpi2:2]@(0,1,2,3)",0.9951647427677395,14,4,2
"[Gcnot:0:1Gxpi2:2Gzpi:3][Gcnot:1:0Gympi2:2Gympi2:3][Gympi2:0Gympi2:1Gypi:2Gxpi:3]@(0,1,2,3)",0.9979754097517695,3,4,2
"[Gzpi:0Gxmpi2:1Gxmpi2:2Gxpi:3][Gzpi:0Gxpi:1Gzpi:2Gxpi2:3][Gympi2:0Gypi:1Gxpi2:2Gypi:3][Gzpi:0Gympi2:1Gypi2:2Gympi2:3][Gcnot:1:2Gypi2:0Gypi:3][Gzpi:0Gympi2:1Gxpi:2Gzpi:3][Gcnot:0:3Gxpi2:1Gypi2:2][Gympi2:0Gxpi2:1Gxmpi2:2Gxmpi2:3][Gzpi:0Gxpi2:1Gypi:2Gzpi:3][Gxpi2:0Gxpi2:1Gxmpi2:2Gypi2:3][Gzpi:0Gxpi2:1Gzpi:2Gxpi:3][Gcnot:1:0Gxpi:2Gxpi:3][Gypi2:0Gxpi:1Gypi2:2Gxmpi2:3][Gxpi2:0Gympi2:1Gympi2:2Gypi2:3][Gympi2:0Gypi:1Gxpi:2Gypi:3][Gxmpi2:0Gympi2:1Gzpi:2Gympi2:3][Gxpi:0Gypi2:1Gypi2:2Gypi2:3]@(0,1,2,3)",0.9869420583776387,17,4,3
"[Gypi:0Gzpi:1][Gypi2:0Gxpi:1][Gxmpi2:0Gxpi:1]Gcnot:0:1Gcnot:0:1Gcnot:0:1Gcnot:0:1Gcnot:1:0[Gypi2:0Gxpi:1][Gzpi:0Gxpi2:1]Gcnot:1:0Gcnot:1:0Gcnot:1:0[Gxmpi2:0Gzpi:1][Gxpi2:0Gxmpi2:1]@(0,1,2,3)",0.9847403018367145,15,4,8
"[Gypi2:0Gypi:1Gxpi:3][Gzpi:0Gypi:1Gypi:3][Gxpi:0Gzpi:1Gzpi:3][Gcnot:0:3Gxpi:1][Gypi2:0Gzpi:1Gypi2:3][Gxpi:0Gypi2:1Gxpi2:3][Gcnot:1:0Gxmpi2:3][Gxpi2:0Gypi:1Gzpi:3][Gzpi:0Gxpi2:1Gxpi2:3][Gcnot:3:0Gxpi2:1][Gcnot:0:3Gzpi:1]@(0,1,2,3)",0.9952160001850862,11,4,4
"[Gxmpi2:2Gypi:3][Gxmpi2:2Gypi:3]Gcnot:2:3[Gxmpi2:2Gxpi:3][Gypi2:2Gympi2:3][Gypi2:2Gympi2:3][Gxmpi2:2Gypi2:3][Gzpi:2Gxmpi2:3][Gypi2:2Gxpi2:3][Gypi:2Gypi2:3][Gypi:2Gypi:3][Gxpi:2Gxpi:3]Gcnot:2:3[Gxpi2:2Gypi2:3][Gxpi2:2Gypi:3][Gypi2:2Gxpi2:3][Gzpi:2Gympi2:3][Gxmpi2:2Gympi2:3][Gzpi:2Gxpi2:3][Gxmpi2:2Gxpi:3][Gxmpi2:2Gympi2:3][Gxmpi2:2Gypi:3][Gxpi:2Gxpi:3][Gzpi:2Gypi2:3][Gxmpi2:2Gympi2:3][Gympi2:2Gxmpi2:3]Gcnot:3:2[Gxpi2:2Gxpi:3][Gypi2:2Gympi2:3][Gypi:2Gxpi:3][Gympi2:2Gxpi2:3]Gcnot:3:2[Gypi2:2Gypi:3][Gxpi2:2Gympi2:3]Gcnot:2:3[Gxpi2:2Gzpi:3][Gxpi:2Gxpi2:3][Gxmpi2:2Gxpi:3][Gympi2:2Gypi:3][Gympi2:2Gxmpi2:3][Gzpi:2Gxpi2:3]Gcnot:2:3@(0,1,2,3)",0.9874408499566003,42,4,6
"[Gympi2:0Gypi:3][Gympi2:0Gzpi:3][Gympi2:0Gympi2:3][Gxpi:0Gxpi2:3]Gcnot:3:0[Gxpi2:0Gxpi:3][Gypi:0Gxpi:3][Gxmpi2:0Gxpi2:3][Gxmpi2:0Gxpi:3][Gypi:0Gympi2:3][Gypi:0Gxpi:3][Gxmpi2:0Gzpi:3][Gxpi:0Gypi2:3][Gxpi2:0Gypi:3][Gxpi:0Gypi2:3][Gypi:0Gxmpi2:3]Gcnot:3:0[Gxpi2:0Gxpi2:3][Gypi2:0Gypi:3][Gypi:0Gympi2:3][Gxpi2:0Gympi2:3]@(0,1,2,3)",0.9928298220643065,21,4,2
"[Gcnot:2:3Gxmpi2:0][Gcnot:0:3Gxmpi2:2][Gcnot:3:0Gypi2:2][Gxpi2:0Gypi:2Gxpi:3][Gcnot:3:0Gxpi2:2][Gcnot:2:3Gxmpi2:0][Gcnot:0:3Gympi2:2][Gcnot:3:2Gxpi:0][Gcnot:2:3Gypi:0][Gcnot:0:3Gypi2:2][Gcnot:2:3Gypi:0][Gcnot:2:3Gzpi:0][Gcnot:3:2Gypi2:0][Gcnot:0:3Gypi:2][Gcnot:0:3Gypi:2][Gcnot:3:0Gxmpi2:2][Gcnot:3:2Gxmpi2:0][Gcnot:0:3Gzpi:2]@(0,1,2,3)",0.9805773784792261,18,4,17
"[Gcnot:0:3Gxpi:2][Gcnot:3:2Gzpi:0][Gcnot:3:2Gypi2:0][Gcnot:3:0Gypi2:2][Gxpi2:0Gxpi:2Gxmpi2:3][Gcnot:3:2Gxpi2:0][Gcnot:0:3Gympi2:2][Gcnot:0:3Gxmpi2:2][Gxpi2:0Gxmpi2:2Gypi:3][Gcnot:2:3Gympi2:0][Gxpi2:0Gypi2:2Gxpi:3][Gcnot:0:3Gympi2:2]@(0,1,2,3)",0.9904585359164061,12,4,9
"[Gxpi:0Gxpi2:1Gypi2:2Gympi2:3][Gcnot:0:1Gypi2:2Gypi2:3][Gcnot:1:0Gcnot:3:2][Gzpi:0Gypi:1Gympi2:2Gxmpi2:3][Gcnot:3:0Gypi2:1Gypi:2][Gxpi2:0Gxpi2:1Gxpi2:2Gxpi2:3][Gcnot:3:0Gypi:1Gypi2:2]@(0,1,2,3)",0.9932997772772707,7,4,5
"Gzpi:1Gympi2:1Gympi2:1Gzpi:1Gxmpi2:1Gzpi:1Gzpi:1Gympi2:1Gxmpi2:1Gxmpi2:1Gympi2:1Gypi2:1Gxpi2:1Gympi2:1Gxpi2:1Gympi2:1Gzpi:1Gxpi:1Gxmpi2:1Gypi2:1Gzpi:1Gympi2:1Gypi:1Gxpi:1Gympi2:1Gympi2:1Gympi2:1Gypi2:1Gympi2:1Gxpi:1Gzpi:1Gxmpi2:1Gxmpi2:1Gxpi:1Gzpi:1Gzpi:1Gypi2:1Gzpi:1Gypi2:1Gxmpi2:1Gxpi:1Gzpi:1Gympi2:1Gxpi2:1Gxpi:1Gypi2:1Gxmpi2:1Gzpi:1Gypi:1Gxpi2:1Gypi:1Gxpi2:1Gxmpi2:1Gympi2:1Gxpi:1Gympi2:1Gxpi2:1Gypi2:1Gxpi2:1Gxpi:1Gympi2:1Gypi:1Gympi2:1Gzpi:1Gzpi:1Gympi2:1Gxpi2:1Gzpi:1Gxpi:1Gypi:1Gzpi:1Gxpi:1Gxpi:1Gxmpi2:1Gxmpi2:1Gxpi2:1Gympi2:1Gympi2:1Gxpi:1Gxmpi2:1Gzpi:1Gypi:1Gxmpi2:1Gxpi:1Gypi2:1Gypi2:1Gypi2:1Gzpi:1Gypi:1Gympi2:1Gypi:1Gzpi:1Gypi:1@(0,1,2,3)",0.99569906521248,93,4,0
