,Circuit,D:SP,F:Depth,F:Width,F:2QGC
988,"[Gcnot:3:0Gzpi:1Gxpi2:2][Gcnot:0:1Gxpi:2Gympi2:3][Gypi:0Gxmpi2:1Gzpi:2Gympi2:3][Gcnot:0:3Gcnot:1:2][Gcnot:0:1Gcnot:3:2][Gxmpi2:0Gypi:1Gympi2:2Gxmpi2:3][Gxmpi2:0Gxpi:1Gxmpi2:2Gxmpi2:3][Gcnot:1:0Gxmpi2:2Gxpi2:3][Gcnot:0:1Gcnot:3:2][Gypi2:0Gxmpi2:1Gympi2:2Gzpi:3][Gcnot:1:0Gcnot:3:2][Gypi2:0Gxmpi2:1Gympi2:2Gxpi:3][Gcnot:0:1Gcnot:2:3][Gcnot:1:2Gzpi:0Gxpi2:3][Gcnot:3:2Gxpi2:0Gxmpi2:1][Gxmpi2:0Gympi2:1Gypi:2Gxpi:3][Gcnot:1:2Gxpi2:0Gzpi:3]@(0,1,2,3)",0.9866749766953816,17,4,16
989,"[Gcnot:0:1Gypi2:2][Gcnot:1:2Gxmpi2:0][Gcnot:0:1Gxmpi2:2][Gcnot:1:0Gxpi2:2][Gxpi2:0Gxmpi2:1Gypi:2][Gcnot:2:1Gypi:0][Gcnot:0:1Gxpi2:2][Gcnot:1:0Gympi2:2]@(0,1,2,3)",0.9944258702417016,8,4,7
990,"[Gcnot:2:1Gxpi:0][Gcnot:2:1Gypi:0][Gcnot:1:2Gxpi2:0][Gcnot:0:1Gypi2:2][Gcnot:2:1Gympi2:0][Gcnot:1:2Gxpi2:0][Gcnot:1:0Gypi2:2][Gcnot:1:2Gzpi:0][Gcnot:1:0Gypi2:2][Gcnot:1:0Gypi:2][Gcnot:1:0Gypi2:2][Gcnot:0:1Gympi2:2][Gympi2:0Gypi2:1Gypi:2][Gzpi:0Gxpi2:1Gypi2:2][Gcnot:1:0Gzpi:2]@(0,1,2,3)",0.9828070744827804,15,4,13
991,"[Gxmpi2:2Gympi2:3][Gympi2:2Gzpi:3][Gzpi:2Gypi:3][Gypi:2Gypi:3][Gxmpi2:2Gxmpi2:3][Gxpi:2Gxmpi2:3][Gxpi:2Gypi2:3][Gxpi2:2Gxpi2:3][Gypi:2Gypi2:3][Gxpi2:2Gxpi2:3][Gxpi:2Gxpi2:3]Gcnot:3:2Gcnot:3:2[Gzpi:2Gypi:3][Gxpi:2Gympi2:3][Gypi:2Gzpi:3][Gxmpi2:2Gypi:3][Gxmpi2:2Gypi:3][Gympi2:2Gypi2:3]Gcnot:3:2[Gxpi:2Gypi2:3]@(0,1,2,3)",0.997170264251114,21,4,3
992,"Gcnot:0:3[Gympi2:0Gxmpi2:3]Gcnot:0:3Gcnot:3:0[Gzpi:0Gypi2:3]Gcnot:0:3[Gypi:0Gzpi:3][Gxpi2:0Gypi2:3]Gcnot:0:3Gcnot:0:3Gcnot:3:0Gcnot:3:0[Gypi:0Gxpi2:3]Gcnot:0:3[Gxpi2:0Gxmpi2:3][Gxpi:0Gypi:3]Gcnot:0:3Gcnot:0:3[Gypi:0Gxmpi2:3]@(0,1,2,3)",0.9887718907481444,19,4,11
993,"Gympi2:3Gympi2:3Gxmpi2:3Gxpi2:3Gxpi2:3Gympi2:3Gympi2:3Gxmpi2:3Gzpi:3Gxmpi2:3Gxmpi2:3Gxpi:3Gypi:3Gzpi:3Gxmpi2:3Gypi2:3Gxpi:3Gympi2:3Gzpi:3Gympi2:3Gxmpi2:3Gxpi2:3Gzpi:3Gxmpi2:3Gxpi:3Gxpi2:3Gzpi:3Gypi:3Gxpi2:3Gypi:3Gxpi:3Gxpi2:3Gypi:3Gxpi2:3Gxpi2:3Gxpi:3Gypi2:3Gypi:3Gxpi:3Gypi2:3Gxmpi2:3Gzpi:3Gxpi:3Gypi2:3Gypi2:3Gypi2:3Gxpi2:3Gxpi:3Gxpi2:3Gzpi:3Gympi2:3Gxmpi2:3Gxmpi2:3Gypi2:3Gypi2:3Gypi2:3Gzpi:3Gxpi2:3Gypi:3Gypi:3Gypi:3Gypi:3Gympi2:3Gypi2:3Gypi:3Gxpi:3Gxpi:3Gxmpi2:3Gypi2:3Gzpi:3Gxmpi2:3Gypi:3Gxpi2:3Gypi2:3Gxpi2:3Gxpi2:3Gxpi2:3Gympi2:3Gzpi:3Gypi2:3Gxpi:3Gxmpi2:3Gxpi:3Gzpi:3Gympi2:3Gympi2:3Gxpi:3Gxpi2:3Gzpi:3Gxpi:3Gxpi2:3Gxmpi2:3Gxmpi2:3Gympi2:3Gxpi:3Gypi2:3Gympi2:3Gxmpi2:3Gypi2:3Gxmpi2:3Gzpi:3Gxmpi2:3Gxmpi2:3Gxpi2:3Gxpi:3Gypi:3Gypi:3Gxmpi2:3Gxmpi2:3Gzpi:3Gxpi:3Gypi:3Gypi:3Gypi2:3Gxmpi2:3Gxpi2:3Gxpi2:3Gympi2:3Gzpi:3Gxpi:3@(0,1,2,3)",0.9970453724690816,120,4,0
994,"Gcnot:0:3[Gxpi:0Gypi:3][Gypi2:0Gypi:3][Gxmpi2:0Gxpi2:3][Gxpi:0Gxpi:3][Gxpi2:0Gympi2:3][Gympi2:0Gypi:3][Gympi2:0Gypi2:3][Gxmpi2:0Gxmpi2:3][Gzpi:0Gzpi:3][Gympi2:0Gypi2:3][Gympi2:0Gypi:3][Gxpi:0Gypi:3][Gzpi:0Gypi2:3][Gxmpi2:0Gympi2:3][Gxpi2:0Gypi2:3][Gxpi:0Gypi2:3][Gypi:0Gympi2:3][Gypi:0Gxpi:3][Gxpi:0Gypi:3][Gypi2:0Gympi2:3]Gcnot:0:3Gcnot:3:0Gcnot:3:0[Gxmpi2:0Gympi2:3][Gxpi:0Gxmpi2:3][Gxpi2:0Gxpi2:3][Gxpi2:0Gympi2:3][Gypi:0Gxpi:3]Gcnot:0:3[Gxmpi2:0Gypi2:3]Gcnot:3:0[Gxmpi2:0Gypi2:3][Gzpi:0Gxmpi2:3][Gypi2:0Gypi:3][Gypi2:0Gympi2:3][Gxpi2:0Gxpi2:3][Gxmpi2:0Gxpi2:3][Gxpi:0Gypi:3]Gcnot:0:3Gcnot:0:3@(0,1,2,3)",0.9876821015640912,41,4,8
995,"[Gcnot:2:1Gxpi:0Gxpi2:3][Gcnot:2:1Gcnot:3:0][Gcnot:1:0Gcnot:2:3][Gxmpi2:0Gxpi2:1Gympi2:2Gypi2:3][Gxpi2:0Gypi2:1Gypi2:2Gxmpi2:3][Gcnot:2:1Gypi:0Gxmpi2:3][Gcnot:3:0Gypi:1Gxpi:2][Gcnot:0:1Gxmpi2:2Gypi:3]@(0,1,2,3)",0.9920645136930132,8,4,8
996,"[Gxpi:0Gxpi:1Gypi2:2Gxmpi2:3][Gcnot:2:3Gxpi:0Gympi2:1][Gcnot:1:0Gcnot:3:2][Gypi:0Gypi2:1Gypi:2Gxmpi2:3][Gcnot:0:1Gcnot:3:2][Gcnot:3:0Gxmpi2:1Gxpi2:2][Gypi2:0Gympi2:1Gxmpi2:2Gxpi2:3][Gcnot:3:0Gxpi:1Gxmpi2:2][Gcnot:3:0Gypi:1Gympi2:2][Gcnot:0:3Gzpi:1Gxmpi2:2][Gcnot:2:3Gypi:0Gxpi2:1][Gxpi2:0Gympi2:1Gympi2:2Gzpi:3][Gcnot:3:0Gxmpi2:1Gxmpi2:2][Gcnot:2:1Gcnot:3:0]@(0,1,2,3)",0.9785774746612383,14,4,13
997,"Gxpi:2Gypi:2Gzpi:2Gzpi:2Gxmpi2:2Gypi:2Gypi2:2Gxpi2:2Gxpi2:2Gzpi:2Gxmpi2:2Gzpi:2Gypi2:2Gxmpi2:2Gxpi2:2Gxmpi2:2Gzpi:2Gympi2:2Gypi2:2Gympi2:2Gzpi:2Gypi2:2Gzpi:2Gympi2:2Gypi2:2Gxpi2:2Gzpi:2Gypi:2Gympi2:2Gxpi2:2Gxpi:2Gxmpi2:2Gxpi2:2Gxpi:2Gypi2:2Gympi2:2Gzpi:2Gypi:2Gypi2:2Gypi2:2Gympi2:2Gxmpi2:2Gypi:2Gypi:2Gzpi:2Gympi2:2Gxpi:2Gypi2:2Gzpi:2Gypi:2Gxmpi2:2Gxpi2:2Gzpi:2Gxmpi2:2Gypi:2Gxmpi2:2Gxpi:2Gzpi:2Gympi2:2Gxpi:2Gxpi:2Gypi:2Gypi2:2Gxmpi2:2Gypi:2Gypi2:2Gypi:2Gypi2:2Gxpi:2Gxmpi2:2Gzpi:2Gypi2:2Gympi2:2Gympi2:2Gzpi:2Gzpi:2Gxmpi2:2Gxmpi2:2Gypi:2Gxmpi2:2Gypi2:2Gxpi:2Gxpi2:2Gympi2:2Gxpi2:2Gxpi2:2Gxpi2:2Gxmpi2:2Gympi2:2Gxpi:2Gypi2:2Gxpi2:2Gympi2:2Gypi2:2Gxpi2:2Gxmpi2:2Gzpi:2Gympi2:2Gxpi2:2Gxpi:2Gxmpi2:2Gxpi2:2Gzpi:2Gxmpi2:2Gxpi:2Gzpi:2Gxpi2:2Gxpi2:2Gxpi2:2Gypi2:2Gympi2:2Gypi2:2Gxmpi2:2Gympi2:2Gypi:2Gzpi:2Gzpi:2Gxpi2:2Gympi2:2Gzpi:2Gypi2:2@(0,1,2,3)",0.9896691857847184,121,4,0
998,"Gcnot:1:0Gcnot:0:1[Gypi:0Gxpi2:1][Gxpi:0Gzpi:1][Gzpi:0Gypi:1]Gcnot:0:1Gcnot:0:1Gcnot:1:0Gcnot:1:0Gcnot:1:0[Gypi:0Gxpi2:1]Gcnot:1:0Gcnot:1:0Gcnot:0:1Gcnot:0:1Gcnot:0:1Gcnot:0:1Gcnot:1:0[Gzpi:0Gxpi2:1][Gympi2:0Gzpi:1]Gcnot:0:1Gcnot:0:1Gcnot:0:1[Gzpi:0Gypi:1]Gcnot:0:1Gcnot:1:0Gcnot:0:1Gcnot:0:1Gcnot:1:0Gcnot:1:0[Gympi2:0Gympi2:1]Gcnot:1:0[Gxmpi2:0Gxpi:1][Gympi2:0Gxmpi2:1]Gcnot:0:1[Gypi:0Gympi2:1]@(0,1,2,3)",0.9387249763819718,36,4,25
999,"Gypi:0Gxpi:0Gypi2:0Gzpi:0Gympi2:0Gxpi2:0Gxpi:0Gxmpi2:0Gxmpi2:0Gxpi2:0Gzpi:0Gypi:0Gxpi:0Gzpi:0Gxmpi2:0Gypi2:0Gxpi2:0Gxpi:0Gypi:0Gympi2:0Gxmpi2:0Gypi2:0Gxmpi2:0Gypi:0Gypi:0Gzpi:0Gxmpi2:0Gzpi:0Gzpi:0Gxpi2:0Gxpi:0Gxmpi2:0Gypi2:0Gxpi:0Gzpi:0Gypi:0Gxmpi2:0Gxmpi2:0Gxpi2:0Gypi2:0Gxpi:0Gypi:0Gzpi:0Gympi2:0Gxpi2:0Gxpi2:0Gzpi:0Gympi2:0Gypi:0Gxpi:0Gxpi2:0Gypi2:0Gypi2:0Gxpi:0Gympi2:0Gzpi:0Gypi:0Gzpi:0Gxpi2:0Gympi2:0Gympi2:0Gxpi2:0Gxpi2:0Gypi2:0Gypi2:0Gympi2:0Gypi:0Gxpi2:0Gypi:0Gypi:0Gxpi2:0Gympi2:0Gypi2:0Gypi:0Gxpi:0Gxpi2:0Gzpi:0Gxpi2:0Gxpi:0Gzpi:0Gypi:0Gxpi:0Gxpi2:0Gzpi:0Gxmpi2:0Gympi2:0Gzpi:0Gzpi:0Gypi:0Gypi:0Gxpi2:0Gxmpi2:0Gzpi:0Gzpi:0Gypi2:0Gympi2:0Gypi2:0Gympi2:0Gypi2:0Gzpi:0Gypi2:0Gypi2:0Gxpi2:0Gympi2:0Gympi2:0Gypi2:0Gypi:0@(0,1,2,3)",0.9929044484755608,107,4,0
1000,"[Gympi2:2Gxpi:3][Gypi:2Gxmpi2:3][Gxmpi2:2Gypi2:3]Gcnot:2:3[Gzpi:2Gxpi2:3]@(0,1,2,3)",0.9971730294784644,5,4,1
1001,"Gxmpi2:2Gypi2:2Gympi2:2Gxmpi2:2Gzpi:2Gxpi2:2Gypi2:2Gypi:2Gypi:2Gypi2:2Gxpi2:2Gxmpi2:2Gxmpi2:2Gypi2:2Gypi2:2Gypi:2@(0,1,2,3)",0.9924541458600916,16,4,0
1002,"[Gypi2:0Gypi:1Gxpi:2Gxpi:3]@(0,1,2,3)",0.9992984736864226,1,4,0
1003,"[Gympi2:1Gypi2:2]Gcnot:1:2[Gxpi:1Gxpi2:2]Gcnot:2:1Gcnot:1:2[Gxpi:1Gxmpi2:2][Gxpi2:1Gzpi:2]Gcnot:1:2[Gypi:1Gypi2:2][Gxmpi2:1Gympi2:2]Gcnot:1:2[Gympi2:1Gypi:2][Gxpi2:1Gzpi:2][Gzpi:1Gxpi2:2]Gcnot:2:1[Gxpi2:1Gzpi:2][Gxmpi2:1Gxpi:2]Gcnot:1:2Gcnot:1:2[Gypi2:1Gxpi2:2]Gcnot:2:1Gcnot:2:1[Gypi:1Gzpi:2][Gxmpi2:1Gzpi:2]Gcnot:1:2[Gypi:1Gxpi:2][Gxmpi2:1Gypi:2]Gcnot:1:2[Gxmpi2:1Gxmpi2:2]Gcnot:1:2[Gxpi2:1Gxmpi2:2][Gypi:1Gxmpi2:2][Gxpi:1Gypi:2]@(0,1,2,3)",0.9824861407761616,33,4,13
1004,"[Gcnot:0:1Gxpi2:2][Gcnot:0:1Gxpi:2][Gcnot:2:1Gxmpi2:0][Gcnot:1:0Gympi2:2][Gcnot:1:2Gxpi2:0][Gcnot:0:1Gypi:2][Gcnot:0:1Gypi:2][Gcnot:0:1Gzpi:2][Gcnot:2:1Gxmpi2:0]@(0,1,2,3)",0.9884590002230343,9,4,9
1005,"[Gxmpi2:1Gypi:2Gypi:3][Gxpi:1Gzpi:2Gypi:3][Gypi:1Gypi2:2Gympi2:3][Gxpi2:1Gypi:2Gxpi2:3][Gzpi:1Gypi:2Gxpi2:3][Gympi2:1Gxpi2:2Gympi2:3][Gxpi2:1Gxmpi2:2Gxmpi2:3][Gxpi2:1Gxpi:2Gypi2:3][Gympi2:1Gypi:2Gxmpi2:3][Gympi2:1Gympi2:2Gzpi:3][Gzpi:1Gxpi:2Gzpi:3][Gxmpi2:1Gxpi:2Gzpi:3][Gxpi:1Gxpi2:2Gxmpi2:3][Gxpi2:1Gxmpi2:2Gypi:3][Gypi:1Gypi:2Gxpi2:3][Gypi:1Gympi2:2Gxpi2:3][Gzpi:1Gzpi:2Gzpi:3][Gxpi2:1Gypi:2Gxpi:3][Gypi:1Gypi:2Gypi:3][Gypi2:1Gypi2:2Gxpi2:3][Gypi:1Gzpi:2Gxmpi2:3][Gypi:1Gxpi2:2Gzpi:3][Gxpi2:1Gxmpi2:2Gypi2:3][Gxpi:1Gxmpi2:2Gxmpi2:3]@(0,1,2,3)",0.9966098841037336,24,4,0
1006,"Gypi2:3Gzpi:3Gympi2:3Gympi2:3Gympi2:3Gypi:3Gympi2:3Gxpi:3Gympi2:3Gypi:3Gympi2:3Gxpi:3Gxmpi2:3Gzpi:3Gxmpi2:3Gypi:3Gxmpi2:3Gxmpi2:3Gypi2:3Gypi:3Gympi2:3Gzpi:3Gzpi:3Gzpi:3Gypi2:3Gxpi2:3Gxmpi2:3Gxpi:3Gxmpi2:3Gxpi2:3Gzpi:3Gympi2:3Gzpi:3Gxpi2:3Gxpi2:3Gxpi2:3Gxpi2:3Gzpi:3Gzpi:3Gxpi2:3Gxpi2:3Gympi2:3Gxmpi2:3Gzpi:3Gxmpi2:3Gypi:3Gypi2:3Gxpi:3Gxpi:3Gypi:3Gxpi:3Gypi:3Gxpi:3Gxpi:3Gypi:3Gxpi:3Gypi:3Gypi2:3Gxpi:3Gypi:3Gzpi:3Gzpi:3Gzpi:3Gypi2:3Gympi2:3Gzpi:3Gypi2:3Gympi2:3Gxmpi2:3Gzpi:3Gypi:3Gxmpi2:3Gxmpi2:3Gxmpi2:3Gypi:3Gxmpi2:3Gxpi2:3Gxmpi2:3Gxmpi2:3Gympi2:3Gzpi:3Gxpi2:3Gxpi:3Gxpi:3Gympi2:3Gypi2:3Gxmpi2:3Gxmpi2:3Gypi2:3Gxpi2:3Gxpi:3Gympi2:3Gypi2:3Gzpi:3Gypi:3Gxpi2:3Gxpi2:3Gypi2:3Gzpi:3Gxpi2:3Gypi:3Gxpi:3Gxpi2:3Gxpi:3Gypi2:3Gympi2:3Gxmpi2:3Gxmpi2:3Gxpi:3Gzpi:3Gzpi:3Gypi2:3Gzpi:3Gzpi:3Gympi2:3Gypi2:3Gxpi2:3Gypi2:3Gzpi:3Gxpi2:3Gzpi:3Gympi2:3Gympi2:3Gympi2:3Gzpi:3Gxpi:3Gympi2:3Gzpi:3Gxpi2:3Gypi2:3Gzpi:3Gxmpi2:3Gypi2:3Gxpi2:3Gypi2:3Gxpi2:3Gypi:3Gypi2:3Gxpi2:3Gzpi:3Gxmpi2:3Gxpi2:3Gypi:3Gzpi:3Gxmpi2:3Gxpi:3Gypi:3Gzpi:3Gympi2:3Gxmpi2:3Gxpi:3Gympi2:3Gxpi2:3Gxpi2:3Gxpi2:3Gypi2:3Gympi2:3Gypi2:3Gxpi:3Gypi2:3Gzpi:3@(0,1,2,3)",0.986887409320274,161,4,0
1007,"Gxmpi2:1Gxpi:1Gypi2:1Gxpi:1Gympi2:1Gxpi2:1Gxpi2:1Gxmpi2:1Gxpi2:1Gypi:1Gxpi2:1Gypi2:1Gypi2:1Gxmpi2:1Gxmpi2:1Gzpi:1Gympi2:1Gxmpi2:1Gympi2:1Gypi2:1Gxpi:1Gxpi2:1Gxmpi2:1Gzpi:1Gxmpi2:1Gxpi:1Gypi:1Gxmpi2:1Gypi2:1Gxmpi2:1Gxmpi2:1Gxpi:1Gympi2:1Gzpi:1Gxmpi2:1Gxpi:1Gympi2:1Gypi:1Gxpi2:1Gxpi:1Gypi:1Gxpi:1Gypi:1Gympi2:1Gypi:1Gzpi:1Gypi2:1Gxpi:1Gxpi2:1Gxpi:1Gxpi2:1Gxmpi2:1Gxmpi2:1Gypi2:1@(0,1,2,3)",0.9904602520613848,54,4,0
1008,"[Gypi:0Gympi2:1][Gzpi:0Gypi2:1]@(0,1,2,3)",0.9993100025833808,2,4,0
1009,"Gcnot:2:1[Gypi:1Gzpi:2]Gcnot:1:2[Gxmpi2:1Gxmpi2:2][Gympi2:1Gympi2:2][Gympi2:1Gympi2:2]Gcnot:2:1Gcnot:1:2[Gympi2:1Gypi:2]Gcnot:2:1[Gzpi:1Gzpi:2][Gxpi2:1Gxpi2:2][Gxpi:1Gypi:2][Gzpi:1Gxpi2:2]Gcnot:2:1Gcnot:2:1Gcnot:1:2Gcnot:1:2[Gypi2:1Gzpi:2][Gypi:1Gxpi2:2][Gypi2:1Gxpi2:2][Gypi:1Gzpi:2]Gcnot:1:2Gcnot:1:2[Gypi2:1Gxpi:2][Gxmpi2:1Gxmpi2:2]Gcnot:2:1Gcnot:1:2[Gxpi:1Gzpi:2]Gcnot:2:1Gcnot:2:1Gcnot:1:2[Gxmpi2:1Gypi:2]Gcnot:2:1Gcnot:1:2Gcnot:1:2@(0,1,2,3)",0.9941061308519424,36,4,19
1010,"[Gcnot:0:1Gxpi2:2Gxmpi2:3][Gxpi:0Gypi2:1Gxpi:2Gxmpi2:3][Gcnot:1:0Gxmpi2:2Gxpi2:3][Gcnot:0:3Gypi2:1Gzpi:2][Gcnot:0:3Gxmpi2:1Gzpi:2][Gympi2:0Gxpi:1Gxpi:2Gxpi2:3][Gcnot:1:0Gcnot:2:3][Gcnot:0:1Gcnot:2:3][Gypi:0Gypi:1Gxpi:2Gzpi:3][Gcnot:1:0Gcnot:3:2][Gcnot:2:1Gympi2:0Gxmpi2:3][Gypi2:0Gympi2:1Gzpi:2Gzpi:3][Gcnot:1:0Gxpi2:2Gxpi2:3][Gcnot:1:2Gzpi:0Gypi2:3]@(0,1,2,3)",0.9856610649527802,14,4,13
1011,"[Gcnot:0:1Gypi2:3][Gcnot:3:0Gypi2:1][Gcnot:3:0Gzpi:1][Gcnot:0:1Gxmpi2:3][Gcnot:0:1Gympi2:3][Gcnot:0:1Gzpi:3][Gcnot:3:0Gypi:1][Gcnot:1:0Gypi2:3][Gcnot:1:0Gzpi:3][Gcnot:0:1Gxpi2:3][Gcnot:0:1Gxmpi2:3][Gcnot:1:0Gypi2:3][Gxmpi2:0Gympi2:1Gzpi:3][Gcnot:0:1Gxpi2:3][Gcnot:3:0Gxmpi2:1][Gypi:0Gxpi2:1Gxpi:3][Gcnot:0:1Gzpi:3][Gxpi:0Gxpi:1Gypi2:3][Gcnot:0:3Gzpi:1][Gcnot:0:1Gzpi:3]@(0,1,2,3)",0.9836969624364382,20,4,17
1012,"Gzpi:1Gxpi:1Gxpi2:1Gxpi:1Gypi:1Gypi:1Gxpi2:1Gzpi:1Gympi2:1Gypi2:1Gxpi2:1Gzpi:1Gypi:1Gxpi:1Gzpi:1Gypi:1Gypi:1Gxmpi2:1Gzpi:1Gxmpi2:1Gxmpi2:1Gypi:1Gxpi2:1Gympi2:1Gypi2:1Gxpi2:1Gxpi2:1Gympi2:1Gxpi2:1Gypi:1Gxpi:1Gypi2:1Gypi2:1Gypi:1Gypi2:1Gxpi2:1Gympi2:1Gxpi2:1Gzpi:1Gzpi:1Gxmpi2:1Gxpi2:1Gzpi:1Gypi2:1Gxpi2:1Gxpi2:1Gxpi:1Gypi:1Gxpi:1Gxpi2:1Gypi2:1Gzpi:1Gxmpi2:1Gympi2:1Gypi:1Gxmpi2:1Gypi2:1Gxpi2:1Gxmpi2:1Gypi2:1Gxmpi2:1Gypi2:1Gxpi2:1Gzpi:1Gxpi2:1Gxpi2:1Gypi2:1Gympi2:1Gypi:1Gypi:1Gxpi2:1Gxpi2:1Gypi:1Gxpi2:1Gxpi:1Gxpi:1Gypi2:1Gypi:1Gxpi:1Gypi2:1Gxpi:1Gypi:1Gxmpi2:1Gzpi:1Gxpi:1Gypi:1Gzpi:1Gypi:1Gypi2:1Gxpi2:1Gxmpi2:1Gypi2:1Gxpi:1Gxmpi2:1Gypi:1Gxmpi2:1Gypi:1Gypi2:1Gypi:1Gypi2:1Gxpi2:1Gxpi:1Gympi2:1Gzpi:1Gympi2:1Gxmpi2:1Gympi2:1Gxmpi2:1Gzpi:1Gzpi:1Gxmpi2:1Gympi2:1Gxpi:1Gypi2:1Gympi2:1Gypi:1Gxpi2:1Gypi:1Gxpi:1Gxpi2:1Gypi2:1Gypi:1Gypi:1Gxpi2:1Gypi2:1Gypi:1Gypi2:1Gympi2:1Gympi2:1Gypi2:1Gypi2:1Gypi:1Gympi2:1Gxpi2:1Gypi2:1Gzpi:1Gypi2:1Gypi2:1Gxpi2:1Gxpi2:1Gxpi:1Gzpi:1Gxpi2:1@(0,1,2,3)",0.981535850659688,143,4,0
1013,"Gxpi:0Gypi2:0Gxmpi2:0Gxmpi2:0Gympi2:0Gypi:0Gzpi:0Gypi2:0Gympi2:0Gxpi:0Gypi2:0Gympi2:0Gympi2:0Gypi:0Gxmpi2:0Gympi2:0Gzpi:0Gxpi2:0Gxpi:0Gzpi:0Gypi2:0Gypi:0Gypi:0Gypi2:0Gzpi:0Gzpi:0Gxpi:0Gxpi:0Gxmpi2:0Gxpi:0Gxpi:0Gypi:0Gxpi2:0Gxmpi2:0Gxpi2:0Gypi:0Gzpi:0Gxpi:0Gzpi:0Gxpi:0Gypi2:0Gxmpi2:0Gypi:0Gypi2:0Gypi:0Gzpi:0Gympi2:0Gzpi:0Gxpi:0Gxpi2:0Gxmpi2:0Gxpi:0Gzpi:0Gypi:0Gypi:0Gxmpi2:0Gypi:0Gypi2:0Gxpi2:0Gzpi:0Gypi:0Gxpi:0Gzpi:0Gympi2:0Gypi:0Gxpi:0Gzpi:0Gxmpi2:0Gympi2:0Gypi2:0Gzpi:0Gxpi2:0Gympi2:0Gympi2:0Gzpi:0Gypi:0Gxmpi2:0Gympi2:0Gxmpi2:0Gypi2:0Gypi:0Gypi:0Gxpi2:0Gxpi2:0Gypi:0Gxpi2:0Gympi2:0Gypi:0Gypi2:0Gympi2:0Gympi2:0Gzpi:0Gxpi:0Gxpi:0Gzpi:0Gympi2:0Gypi2:0Gzpi:0Gzpi:0Gypi2:0Gypi2:0Gxmpi2:0Gxmpi2:0Gypi2:0Gzpi:0Gxpi:0Gzpi:0Gxpi2:0@(0,1,2,3)",0.9944502946239488,108,4,0
1014,"[Gcnot:2:1Gympi2:0Gypi2:3][Gcnot:1:0Gzpi:2Gympi2:3][Gxpi:0Gypi:1Gxmpi2:2Gympi2:3][Gcnot:0:3Gympi2:1Gypi:2][Gcnot:3:2Gxpi2:0Gypi:1][Gcnot:3:2Gypi2:0Gypi:1][Gcnot:0:3Gxpi:1Gypi2:2][Gypi2:0Gzpi:1Gxpi2:2Gxmpi2:3][Gypi2:0Gympi2:1Gzpi:2Gxmpi2:3][Gcnot:0:1Gcnot:3:2][Gcnot:0:1Gcnot:3:2][Gympi2:0Gypi2:1Gxpi2:2Gxpi:3][Gcnot:3:2Gxpi2:0Gxpi:1][Gcnot:3:2Gympi2:0Gympi2:1][Gcnot:2:1Gympi2:0Gympi2:3][Gypi2:0Gypi:1Gympi2:2Gympi2:3][Gxpi2:0Gypi2:1Gypi2:2Gxmpi2:3][Gzpi:0Gzpi:1Gxmpi2:2Gzpi:3][Gcnot:3:0Gypi2:1Gxpi2:2]@(0,1,2,3)",0.9849323472241944,19,4,14
1015,"[Gcnot:3:0Gympi2:2][Gcnot:3:2Gypi:0]@(0,1,2,3)",0.9993179793164696,2,4,2
1016,"[Gxpi2:0Gxpi2:1Gypi:2Gypi2:3][Gxmpi2:0Gzpi:1Gypi:2Gxpi2:3][Gcnot:2:3Gympi2:0Gypi2:1][Gcnot:2:3Gzpi:0Gypi:1][Gympi2:0Gzpi:1Gxpi:2Gypi:3][Gcnot:0:3Gcnot:1:2]@(0,1,2,3)",0.997399123688233,6,4,4
1017,"[Gcnot:0:1Gypi2:2Gxmpi2:3][Gcnot:0:1Gxmpi2:2Gypi2:3][Gxmpi2:0Gypi:1Gzpi:2Gxpi2:3][Gcnot:3:0Gxpi2:1Gzpi:2][Gcnot:0:3Gcnot:2:1][Gcnot:1:0Gcnot:3:2][Gcnot:2:1Gypi:0Gypi2:3][Gcnot:1:2Gzpi:0Gypi2:3][Gxpi:0Gxpi2:1Gxpi2:2Gympi2:3][Gcnot:0:3Gcnot:1:2][Gympi2:0Gxpi:1Gzpi:2Gxpi2:3][Gcnot:3:0Gxmpi2:1Gypi2:2][Gcnot:1:2Gcnot:3:0]@(0,1,2,3)",0.9827604411346732,13,4,14
1018,"[Gxpi2:0Gypi2:1Gzpi:2Gympi2:3][Gxmpi2:0Gzpi:1Gzpi:2Gypi:3][Gypi:0Gxpi2:1Gympi2:2Gxpi2:3][Gcnot:0:1Gxpi2:2Gzpi:3][Gxpi:0Gxmpi2:1Gzpi:2Gympi2:3][Gcnot:2:1Gxmpi2:0Gxmpi2:3][Gypi:0Gxpi:1Gxmpi2:2Gzpi:3][Gxpi:0Gxpi:1Gxmpi2:2Gxmpi2:3][Gxpi2:0Gympi2:1Gympi2:2Gypi:3][Gzpi:0Gypi2:1Gxmpi2:2Gxpi2:3][Gzpi:0Gxpi:1Gxpi2:2Gxpi2:3][Gypi2:0Gxmpi2:1Gypi2:2Gypi2:3][Gcnot:0:3Gypi:1Gzpi:2][Gypi2:0Gympi2:1Gympi2:2Gxpi2:3]@(0,1,2,3)",0.9858762634640064,14,4,3
