Circuit,D:SP,F:Depth,F:Width,F:2QGC
"[Gxpi:0Gxpi2:1Gympi2:2Gxpi:3][Gxpi2:0Gympi2:1Gxpi2:2Gxpi2:3][Gxpi2:0Gxpi:1Gzpi:2Gxmpi2:3][Gypi:0Gypi:1Gxpi2:2Gypi2:3]@(0,1,2,3)",0.998266518317475,4,4,0
"Gympi2:0Gypi2:0Gypi:0Gypi2:0Gxmpi2:0Gxpi2:0Gypi:0Gypi:0Gxpi:0Gypi:0Gxpi:0Gxpi2:0Gypi:0Gzpi:0Gxpi2:0Gxpi2:0Gxpi2:0Gxmpi2:0Gxmpi2:0Gzpi:0Gzpi:0Gypi:0Gzpi:0Gypi2:0Gxmpi2:0Gypi2:0Gypi:0Gxpi:0Gzpi:0Gzpi:0Gympi2:0Gxmpi2:0Gxpi:0Gxpi2:0Gzpi:0Gxpi2:0Gxpi2:0Gxpi:0Gypi2:0Gypi2:0Gympi2:0Gzpi:0Gympi2:0Gympi2:0Gzpi:0Gypi:0Gxmpi2:0Gzpi:0Gypi:0Gxmpi2:0Gxpi:0Gypi2:0Gzpi:0Gypi2:0Gxmpi2:0Gypi:0Gzpi:0Gypi2:0Gypi:0Gxpi:0Gxpi:0Gypi2:0Gxmpi2:0Gypi:0Gympi2:0Gxmpi2:0Gypi2:0Gxpi:0Gzpi:0Gxpi2:0Gxpi:0Gxmpi2:0Gxpi:0Gympi2:0Gypi:0Gzpi:0Gxpi2:0Gxpi2:0Gympi2:0Gxpi:0Gxmpi2:0Gxpi2:0Gypi:0Gxpi:0Gxpi:0Gxpi:0Gypi:0Gympi2:0Gypi2:0Gypi:0Gzpi:0Gypi2:0Gypi:0Gxmpi2:0Gypi2:0@(0,1,2,3)",0.9926537776718649,95,4,0
"[Gcnot:3:0Gypi2:1Gxpi:2][Gcnot:2:3Gxmpi2:0Gypi2:1][Gcnot:0:3Gcnot:1:2][Gcnot:3:2Gzpi:0Gypi:1][Gcnot:1:0Gcnot:3:2][Gcnot:3:0Gzpi:1Gxpi:2][Gxmpi2:0Gxpi2:1Gxpi2:2Gxmpi2:3][Gcnot:1:2Gxpi2:0Gypi2:3][Gxpi:0Gypi:1Gxpi2:2Gypi2:3][Gypi2:0Gzpi:1Gzpi:2Gypi:3]@(0,1,2,3)",0.9930710500185833,10,4,9
"[Gxpi2:0Gympi2:1][Gypi2:0Gypi:1][Gypi2:0Gxmpi2:1][Gxpi:0Gympi2:1][Gxpi2:0Gzpi:1]Gcnot:0:1[Gypi:0Gxmpi2:1][Gypi:0Gypi:1][Gzpi:0Gxpi:1][Gypi:0Gzpi:1][Gympi2:0Gzpi:1]Gcnot:0:1[Gzpi:0Gympi2:1][Gzpi:0Gxpi2:1][Gxpi2:0Gzpi:1][Gzpi:0Gxpi:1][Gxpi:0Gympi2:1][Gypi:0Gxpi2:1][Gzpi:0Gypi2:1][Gypi:0Gxpi:1][Gypi:0Gympi2:1][Gympi2:0Gypi:1]Gcnot:0:1[Gxmpi2:0Gxmpi2:1][Gxmpi2:0Gypi:1][Gypi2:0Gympi2:1][Gxmpi2:0Gxpi:1][Gypi:0Gxpi2:1]Gcnot:0:1@(0,1,2,3)",0.9915691049667071,29,4,4
"[Gypi2:0Gympi2:1Gxpi2:2][Gxmpi2:0Gzpi:1Gzpi:2][Gxmpi2:0Gypi2:1Gypi2:2][Gypi:0Gzpi:1Gxmpi2:2][Gypi2:0Gzpi:1Gxmpi2:2][Gzpi:0Gxmpi2:1Gypi2:2][Gympi2:0Gypi2:1Gypi2:2][Gxmpi2:0Gxmpi2:1Gxpi:2][Gxpi2:0Gypi:1Gxpi:2][Gzpi:0Gxpi2:1Gypi:2][Gzpi:0Gxpi:1Gzpi:2][Gxpi:0Gxpi2:1Gzpi:2][Gxmpi2:0Gxmpi2:1Gypi2:2][Gypi2:0Gzpi:1Gzpi:2][Gxpi:0Gxpi2:1Gzpi:2][Gcnot:1:2Gympi2:0][Gxpi2:0Gypi:1Gypi:2][Gxmpi2:0Gympi2:1Gypi2:2][Gypi2:0Gxpi2:1Gypi2:2][Gypi2:0Gxmpi2:1Gympi2:2][Gypi:0Gypi2:1Gxmpi2:2][Gcnot:1:2Gypi:0][Gzpi:0Gxpi2:1Gxmpi2:2][Gypi:0Gxpi2:1Gxpi:2][Gzpi:0Gxpi:1Gxmpi2:2]@(0,1,2,3)",0.9895617804663772,25,4,2
"[Gcnot:2:3Gxpi2:0Gympi2:1][Gcnot:2:1Gxpi2:0Gzpi:3][Gcnot:3:0Gxmpi2:1Gxmpi2:2]@(0,1,2,3)",0.9958248431265476,3,4,3
"[Gcnot:1:0Gympi2:2Gxpi:3][Gcnot:3:2Gxpi2:0Gypi:1][Gcnot:0:3Gcnot:1:2][Gcnot:3:0Gympi2:1Gxpi2:2][Gcnot:3:0Gympi2:1Gxpi2:2][Gcnot:2:1Gypi2:0Gypi:3][Gxpi2:0Gxmpi2:1Gxpi2:2Gympi2:3][Gcnot:1:0Gcnot:2:3][Gxpi:0Gypi:1Gxmpi2:2Gypi2:3][Gxpi2:0Gypi:1Gzpi:2Gympi2:3][Gypi:0Gzpi:1Gxpi:2Gympi2:3][Gcnot:0:3Gympi2:1Gypi:2][Gypi:0Gzpi:1Gypi:2Gypi2:3][Gcnot:0:1Gxmpi2:2Gxmpi2:3][Gxmpi2:0Gypi:1Gxmpi2:2Gzpi:3][Gypi2:0Gxpi2:1Gxpi2:2Gzpi:3][Gxpi:0Gzpi:1Gxmpi2:2Gympi2:3][Gxmpi2:0Gxmpi2:1Gympi2:2Gzpi:3][Gcnot:0:1Gypi2:2Gzpi:3][Gxpi:0Gypi2:1Gympi2:2Gxpi2:3]@(0,1,2,3)",0.9803495436229276,20,4,12
"[Gxpi2:0Gympi2:1Gxpi2:3][Gcnot:1:0Gypi:3][Gcnot:1:0Gzpi:3][Gympi2:0Gypi2:1Gzpi:3][Gzpi:0Gxpi2:1Gympi2:3][Gxpi2:0Gypi2:1Gympi2:3][Gcnot:1:0Gxpi:3][Gcnot:1:0Gxmpi2:3][Gypi2:0Gxpi:1Gxpi:3][Gxmpi2:0Gypi2:1Gympi2:3][Gcnot:0:3Gympi2:1][Gympi2:0Gypi:1Gxpi2:3][Gypi:0Gxmpi2:1Gympi2:3][Gcnot:3:0Gypi2:1][Gxmpi2:0Gzpi:1Gxpi:3]@(0,1,2,3)",0.9901024337676074,15,4,6
"Gcnot:2:3Gcnot:3:2[Gxpi:2Gypi:3][Gxpi2:2Gypi2:3][Gxpi2:2Gympi2:3]Gcnot:3:2[Gxpi:2Gzpi:3]Gcnot:2:3Gcnot:3:2[Gxpi:2Gxpi2:3]Gcnot:2:3Gcnot:3:2@(0,1,2,3)",0.9921311365192852,12,4,7
"Gxmpi2:3Gzpi:3Gxmpi2:3Gypi:3Gzpi:3Gxpi2:3Gypi2:3Gxpi:3Gxmpi2:3Gzpi:3Gypi2:3Gypi2:3Gxmpi2:3Gzpi:3Gypi2:3Gypi2:3Gzpi:3Gxmpi2:3Gympi2:3Gxpi2:3Gxpi:3Gypi2:3Gxpi2:3Gypi:3Gxmpi2:3Gypi2:3Gypi2:3Gypi:3Gxpi:3Gympi2:3Gxmpi2:3Gympi2:3Gxpi:3Gypi2:3Gypi:3Gxpi2:3Gympi2:3Gxpi2:3Gzpi:3Gxmpi2:3Gympi2:3Gympi2:3Gzpi:3Gxpi2:3Gzpi:3Gypi:3Gxpi2:3Gxpi2:3Gzpi:3Gxmpi2:3Gypi:3Gxpi:3Gympi2:3Gxpi2:3Gympi2:3Gxpi2:3Gympi2:3Gxmpi2:3Gxpi2:3Gympi2:3Gypi:3Gypi2:3Gypi:3Gzpi:3Gxpi2:3Gympi2:3Gxpi:3Gypi2:3Gxmpi2:3Gympi2:3Gxmpi2:3Gympi2:3Gxpi2:3Gypi:3Gzpi:3Gympi2:3Gxpi:3Gypi2:3Gypi2:3Gxpi:3Gypi2:3Gypi2:3Gxpi2:3Gxpi:3Gypi:3Gypi2:3Gympi2:3Gympi2:3Gxpi:3Gypi:3Gympi2:3Gxpi2:3Gxmpi2:3Gympi2:3Gxpi2:3Gypi:3Gypi:3Gzpi:3Gxpi2:3Gypi:3Gypi2:3Gxmpi2:3Gympi2:3Gxpi:3Gypi:3Gzpi:3Gxmpi2:3Gxmpi2:3Gxpi:3Gympi2:3Gxpi:3Gxpi2:3Gxpi:3Gxmpi2:3Gxpi2:3Gympi2:3Gxpi:3Gympi2:3Gxpi2:3Gxpi:3Gxpi2:3Gzpi:3Gxpi2:3Gzpi:3Gympi2:3Gxpi2:3Gypi:3Gxpi2:3Gxpi:3Gypi2:3Gxmpi2:3Gzpi:3Gxmpi2:3Gxpi2:3Gypi2:3Gzpi:3Gzpi:3Gxpi2:3Gxmpi2:3Gxpi2:3Gypi2:3Gxpi2:3Gzpi:3Gxpi2:3Gypi2:3Gxpi2:3Gxpi2:3Gxpi2:3Gypi:3Gzpi:3Gxpi2:3Gypi:3Gxpi2:3Gympi2:3Gypi2:3Gxpi2:3@(0,1,2,3)",0.9829794459547836,156,4,0
"Gcnot:2:3Gcnot:3:2Gcnot:3:2Gcnot:3:2[Gxpi2:2Gypi2:3]Gcnot:2:3[Gympi2:2Gympi2:3]Gcnot:2:3[Gxpi2:2Gxpi2:3][Gxpi2:2Gxpi:3][Gxmpi2:2Gzpi:3]Gcnot:3:2[Gzpi:2Gxpi:3]Gcnot:2:3Gcnot:3:2[Gzpi:2Gzpi:3]@(0,1,2,3)",0.9964060718523013,16,4,9
"[Gxpi:0Gxpi:1Gxpi2:2Gypi:3][Gympi2:0Gxmpi2:1Gzpi:2Gzpi:3][Gcnot:0:1Gympi2:2Gypi2:3][Gcnot:2:1Gcnot:3:0][Gcnot:0:1Gcnot:2:3][Gypi:0Gxpi:1Gxpi2:2Gxpi2:3]@(0,1,2,3)",0.9937221632219849,6,4,5
"[Gcnot:2:1Gypi2:3][Gcnot:3:2Gxmpi2:1]@(0,1,2,3)",0.9990208654027286,2,4,2
"Gypi:2Gzpi:2Gxmpi2:2Gypi2:2Gypi:2Gzpi:2Gxmpi2:2Gxmpi2:2Gypi:2Gzpi:2Gxpi:2Gypi2:2Gxpi:2Gypi:2Gxpi2:2Gympi2:2Gypi:2Gzpi:2Gypi2:2Gypi2:2Gxpi:2Gympi2:2Gxmpi2:2Gympi2:2Gypi:2Gzpi:2Gympi2:2Gypi:2Gypi:2Gypi:2Gxpi2:2Gympi2:2Gxpi:2Gypi:2Gxmpi2:2Gxpi:2Gxmpi2:2Gxpi2:2Gympi2:2Gxmpi2:2Gypi2:2Gxmpi2:2Gxpi:2Gympi2:2Gzpi:2Gzpi:2Gxpi:2Gxpi:2Gxmpi2:2Gxmpi2:2Gxpi:2Gzpi:2Gzpi:2Gzpi:2Gxpi2:2Gxmpi2:2Gzpi:2@(0,1,2,3)",0.9851809586805478,57,4,0
"Gxmpi2:3Gxmpi2:3Gxmpi2:3Gympi2:3Gzpi:3Gxpi:3Gympi2:3Gzpi:3Gzpi:3Gxpi:3Gzpi:3Gzpi:3Gzpi:3Gxmpi2:3Gxpi2:3Gxmpi2:3Gympi2:3Gypi:3Gxpi2:3Gzpi:3Gxmpi2:3Gypi2:3Gympi2:3Gxmpi2:3Gxpi2:3Gypi:3Gzpi:3Gxmpi2:3Gypi:3Gzpi:3Gxpi2:3Gxpi:3Gxmpi2:3Gympi2:3Gxmpi2:3Gympi2:3Gxmpi2:3Gypi:3Gypi2:3Gxmpi2:3Gxpi:3Gzpi:3Gxpi:3Gzpi:3Gypi2:3Gypi:3Gympi2:3Gypi2:3Gxpi2:3Gypi2:3Gxpi:3Gympi2:3Gxpi:3Gxpi2:3Gxmpi2:3Gympi2:3Gxpi2:3Gypi:3Gxpi2:3Gxpi:3Gympi2:3Gzpi:3Gympi2:3Gxpi2:3Gypi2:3Gzpi:3Gzpi:3Gxpi2:3Gxpi2:3Gzpi:3Gxmpi2:3Gzpi:3Gzpi:3Gxmpi2:3Gxmpi2:3Gypi:3Gypi:3Gxmpi2:3Gxpi:3Gypi2:3Gxpi2:3Gzpi:3Gxpi2:3Gxpi:3Gypi2:3Gypi2:3Gympi2:3Gzpi:3Gypi2:3Gxpi2:3Gxmpi2:3Gxmpi2:3Gxpi2:3Gypi:3Gypi:3Gympi2:3Gympi2:3Gxpi:3Gzpi:3Gxmpi2:3Gypi:3Gzpi:3Gypi2:3Gzpi:3Gypi:3Gxpi2:3@(0,1,2,3)",0.9753695062958662,106,4,0
"[Gxpi2:0Gypi2:1Gxpi:2Gypi2:3][Gcnot:0:1Gxmpi2:2Gympi2:3][Gympi2:0Gypi2:1Gxpi:2Gxmpi2:3][Gypi2:0Gxpi:1Gypi:2Gxpi:3][Gcnot:0:3Gympi2:1Gxmpi2:2][Gympi2:0Gxpi2:1Gzpi:2Gxpi2:3][Gypi:0Gxpi:1Gympi2:2Gzpi:3][Gympi2:0Gxpi:1Gxpi2:2Gxpi:3][Gypi:0Gxpi2:1Gzpi:2Gypi:3][Gxpi2:0Gypi2:1Gxpi2:2Gympi2:3][Gypi2:0Gzpi:1Gypi2:2Gympi2:3][Gzpi:0Gxpi:1Gxpi2:2Gympi2:3][Gxpi:0Gzpi:1Gxpi:2Gxpi2:3][Gzpi:0Gympi2:1Gzpi:2Gypi2:3][Gzpi:0Gxpi2:1Gxpi:2Gxpi:3]@(0,1,2,3)",0.9937719441332723,15,4,2
"[Gcnot:0:3Gypi2:1Gxpi:2][Gypi:0Gympi2:1Gympi2:2Gxmpi2:3][Gcnot:0:3Gypi:1Gympi2:2][Gcnot:1:0Gympi2:2Gypi2:3][Gcnot:1:0Gypi2:2Gxpi:3][Gcnot:3:0Gxpi:1Gzpi:2][Gympi2:0Gzpi:1Gzpi:2Gxmpi2:3][Gypi:0Gympi2:1Gypi2:2Gypi:3][Gcnot:0:3Gcnot:2:1][Gxmpi2:0Gypi:1Gympi2:2Gzpi:3][Gcnot:2:1Gzpi:0Gxpi2:3][Gxmpi2:0Gzpi:1Gypi:2Gypi:3][Gcnot:0:3Gcnot:2:1][Gcnot:0:3Gcnot:2:1][Gcnot:1:2Gcnot:3:0][Gcnot:2:3Gxpi2:0Gypi2:1]@(0,1,2,3)",0.9881587018181852,16,4,15
"[Gcnot:1:2Gympi2:0Gympi2:3][Gcnot:0:1Gcnot:2:3][Gcnot:0:1Gzpi:2Gzpi:3][Gxpi2:0Gxmpi2:1Gypi2:2Gxmpi2:3][Gympi2:0Gzpi:1Gxpi:2Gypi:3][Gcnot:2:3Gzpi:0Gypi2:1][Gcnot:0:3Gcnot:2:1][Gcnot:1:0Gypi:2Gypi:3]@(0,1,2,3)",0.9903527069425517,8,4,8
"Gzpi:2Gypi:2Gxmpi2:2Gypi:2Gypi2:2Gypi2:2Gxmpi2:2Gxmpi2:2Gypi2:2Gypi2:2Gxpi2:2Gypi:2Gzpi:2Gypi2:2Gxpi2:2Gxmpi2:2Gypi2:2Gypi2:2Gypi2:2Gxpi2:2Gxpi:2Gxpi2:2Gxmpi2:2Gxpi:2Gzpi:2Gypi:2Gxpi:2Gzpi:2Gypi:2Gxmpi2:2Gypi2:2Gxpi2:2Gympi2:2Gypi:2Gxmpi2:2Gypi2:2Gypi:2Gxpi2:2Gympi2:2Gypi2:2Gypi:2Gypi:2Gympi2:2Gympi2:2Gypi2:2Gympi2:2Gxpi:2Gzpi:2Gxpi:2Gxmpi2:2Gzpi:2Gxpi:2Gzpi:2Gzpi:2Gxmpi2:2Gzpi:2Gzpi:2Gxpi:2Gypi2:2Gxpi:2Gypi2:2Gxpi:2Gympi2:2Gzpi:2Gxmpi2:2Gzpi:2Gypi:2Gypi:2Gzpi:2Gypi2:2Gxmpi2:2Gxpi:2Gzpi:2Gympi2:2Gxpi2:2Gypi:2Gxmpi2:2Gypi:2Gypi:2Gxpi2:2Gxmpi2:2Gympi2:2Gympi2:2Gypi2:2Gxpi:2Gympi2:2Gzpi:2@(0,1,2,3)",0.9747960656972651,87,4,0
"[Gympi2:0Gzpi:1Gzpi:2Gypi:3][Gxpi2:0Gympi2:1Gypi:2Gympi2:3][Gypi2:0Gypi:1Gxpi:2Gympi2:3][Gxmpi2:0Gxmpi2:1Gympi2:2Gypi:3][Gypi2:0Gxpi:1Gypi:2Gzpi:3][Gcnot:3:2Gxpi2:0Gxpi2:1][Gxmpi2:0Gympi2:1Gypi2:2Gypi:3][Gcnot:0:1Gxpi:2Gxpi:3][Gypi2:0Gypi2:1Gxmpi2:2Gxmpi2:3][Gxpi2:0Gypi:1Gypi2:2Gxmpi2:3][Gypi:0Gypi:1Gzpi:2Gxmpi2:3][Gypi2:0Gzpi:1Gympi2:2Gxpi:3][Gypi2:0Gzpi:1Gympi2:2Gympi2:3][Gypi2:0Gxmpi2:1Gympi2:2Gxpi2:3][Gypi:0Gypi:1Gzpi:2Gypi2:3][Gypi:0Gypi2:1Gzpi:2Gypi2:3][Gzpi:0Gxpi:1Gympi2:2Gympi2:3][Gxpi2:0Gypi:1Gypi2:2Gxpi:3][Gxpi:0Gympi2:1Gypi:2Gypi:3][Gxpi2:0Gypi2:1Gympi2:2Gxmpi2:3]@(0,1,2,3)",0.9926304653213375,20,4,2
"[Gcnot:0:1Gypi:2Gxpi:3][Gcnot:1:2Gcnot:3:0][Gcnot:0:3Gcnot:1:2][Gcnot:1:0Gxmpi2:2Gxpi:3][Gcnot:0:1Gcnot:2:3][Gxmpi2:0Gzpi:1Gzpi:2Gxpi2:3][Gcnot:0:3Gcnot:1:2][Gcnot:0:1Gcnot:3:2][Gcnot:2:1Gypi:0Gypi2:3]@(0,1,2,3)",0.9899099413750021,9,4,13
"[Gxpi:2Gxmpi2:3][Gypi:2Gypi2:3][Gxmpi2:2Gzpi:3]@(0,1,2,3)",0.9995507442428779,3,4,0
"[Gympi2:0Gxpi2:3][Gypi2:0Gxpi:3][Gympi2:0Gxpi:3][Gypi2:0Gxpi2:3][Gypi2:0Gxpi:3][Gxpi2:0Gxpi:3][Gxpi:0Gxmpi2:3][Gympi2:0Gypi2:3][Gypi2:0Gypi2:3][Gxpi2:0Gympi2:3][Gxpi2:0Gxmpi2:3][Gxmpi2:0Gzpi:3][Gxpi2:0Gypi:3][Gxpi:0Gympi2:3][Gympi2:0Gxmpi2:3][Gzpi:0Gympi2:3][Gypi:0Gympi2:3][Gypi2:0Gypi:3][Gxmpi2:0Gympi2:3][Gxmpi2:0Gxpi:3][Gypi:0Gxmpi2:3][Gympi2:0Gympi2:3]@(0,1,2,3)",0.9879457976645599,22,4,0
"[Gxpi:0Gympi2:1Gypi:2Gympi2:3][Gympi2:0Gypi2:1Gypi2:2Gxpi2:3][Gxmpi2:0Gypi2:1Gxmpi2:2Gypi:3][Gxpi:0Gzpi:1Gypi:2Gypi:3][Gzpi:0Gxpi:1Gxmpi2:2Gxpi2:3][Gzpi:0Gzpi:1Gypi:2Gypi2:3][Gxmpi2:0Gxpi2:1Gxpi:2Gxpi:3][Gypi2:0Gympi2:1Gympi2:2Gxpi:3][Gypi2:0Gypi:1Gympi2:2Gxpi2:3][Gzpi:0Gypi2:1Gypi2:2Gxmpi2:3][Gzpi:0Gypi:1Gypi:2Gzpi:3]@(0,1,2,3)",0.9966762324772229,11,4,0
"[Gcnot:1:0Gcnot:3:2][Gcnot:3:0Gypi2:1Gxpi2:2][Gypi2:0Gympi2:1Gympi2:2Gympi2:3][Gcnot:2:3Gypi:0Gxpi2:1][Gypi:0Gxpi:1Gzpi:2Gypi2:3][Gcnot:0:1Gcnot:3:2][Gcnot:2:1Gxpi2:0Gypi2:3][Gympi2:0Gympi2:1Gzpi:2Gypi:3][Gzpi:0Gxpi2:1Gypi:2Gypi:3][Gcnot:1:2Gcnot:3:0][Gypi2:0Gypi2:1Gzpi:2Gxpi2:3][Gcnot:1:0Gcnot:3:2][Gxmpi2:0Gypi2:1Gzpi:2Gzpi:3][Gcnot:0:1Gcnot:2:3]@(0,1,2,3)",0.9860100752337659,14,4,13
"Gxpi2:3Gympi2:3Gxmpi2:3Gxmpi2:3Gxpi:3Gxpi:3Gxpi:3Gympi2:3Gxpi2:3Gypi2:3Gypi2:3Gxpi:3Gympi2:3Gzpi:3Gxpi:3Gympi2:3Gxpi:3Gzpi:3Gxmpi2:3Gxmpi2:3Gypi:3Gypi2:3Gympi2:3Gympi2:3Gypi2:3Gxpi2:3Gxpi:3Gypi:3Gypi2:3Gxpi2:3Gympi2:3Gypi2:3Gxpi2:3Gxmpi2:3Gympi2:3Gzpi:3Gypi2:3Gzpi:3Gzpi:3Gypi:3Gypi:3Gxpi2:3Gxpi:3Gypi:3Gypi2:3Gxmpi2:3Gypi:3Gzpi:3Gxpi2:3Gxpi2:3Gypi:3Gxpi2:3Gxpi2:3Gypi:3Gypi:3Gzpi:3Gypi2:3Gypi:3Gympi2:3Gypi:3Gzpi:3Gympi2:3Gxpi:3Gympi2:3Gypi2:3Gympi2:3Gypi2:3Gzpi:3Gzpi:3Gypi:3Gzpi:3Gypi:3Gypi:3Gympi2:3Gypi2:3Gzpi:3Gxmpi2:3Gxpi2:3Gxmpi2:3Gypi2:3Gxmpi2:3Gypi:3Gympi2:3Gxpi:3Gzpi:3Gzpi:3Gzpi:3Gxmpi2:3Gzpi:3Gympi2:3Gypi2:3Gypi:3Gzpi:3Gxmpi2:3Gypi:3Gxmpi2:3Gxpi2:3Gympi2:3Gzpi:3Gzpi:3Gxpi:3Gxpi:3Gypi:3Gypi2:3Gympi2:3Gypi2:3Gxpi:3Gxpi2:3Gzpi:3Gxpi:3Gympi2:3Gxmpi2:3Gypi2:3@(0,1,2,3)",0.9908095738530037,113,4,0
"[Gxpi2:0Gxmpi2:3][Gxmpi2:0Gzpi:3][Gxpi:0Gxmpi2:3][Gympi2:0Gxpi2:3][Gypi:0Gypi2:3][Gypi2:0Gzpi:3][Gxpi:0Gypi:3][Gypi:0Gympi2:3][Gympi2:0Gympi2:3]Gcnot:0:3Gcnot:0:3[Gypi:0Gxpi2:3][Gxmpi2:0Gzpi:3]Gcnot:0:3Gcnot:0:3[Gxpi:0Gypi2:3]Gcnot:3:0[Gypi:0Gympi2:3][Gxmpi2:0Gympi2:3][Gypi:0Gxpi2:3]Gcnot:0:3[Gxpi:0Gxmpi2:3][Gxpi:0Gzpi:3][Gxmpi2:0Gxmpi2:3][Gypi:0Gxmpi2:3][Gypi:0Gypi2:3][Gzpi:0Gxpi:3]Gcnot:3:0[Gypi:0Gypi2:3][Gympi2:0Gxpi2:3][Gzpi:0Gypi2:3]@(0,1,2,3)",0.9912509314274851,31,4,7
"Gcnot:1:0[Gxpi2:0Gxpi:1][Gypi:0Gxpi2:1]Gcnot:0:1[Gxpi:0Gympi2:1]Gcnot:0:1Gcnot:0:1[Gypi:0Gxmpi2:1][Gxpi:0Gxpi:1][Gxmpi2:0Gzpi:1]@(0,1,2,3)",0.9940634040548504,10,4,4
"Gxpi2:1Gypi:1Gympi2:1Gxpi2:1Gxpi2:1Gxpi:1Gypi2:1Gxpi:1Gypi:1Gzpi:1Gxpi2:1Gypi:1Gypi2:1Gxpi2:1Gypi2:1Gzpi:1Gxpi:1Gypi:1Gxpi2:1Gzpi:1Gypi:1Gxpi:1Gympi2:1Gypi2:1Gypi:1Gympi2:1Gypi2:1Gxpi:1Gypi:1Gypi:1Gxpi:1@(0,1,2,3)",0.9969171091011866,31,4,0
"Gcnot:1:2[Gympi2:1Gypi2:2][Gxpi2:1Gxpi2:2][Gypi2:1Gzpi:2]Gcnot:1:2Gcnot:2:1Gcnot:2:1[Gxpi:1Gxpi2:2][Gympi2:1Gxmpi2:2][Gypi:1Gympi2:2][Gzpi:1Gzpi:2][Gxpi2:1Gzpi:2]Gcnot:2:1Gcnot:2:1[Gympi2:1Gypi:2]Gcnot:1:2[Gxpi:1Gypi2:2]@(0,1,2,3)",0.9874271125758454,17,4,7
"Gcnot:3:2[Gypi2:2Gxpi:3]Gcnot:2:3Gcnot:3:2Gcnot:3:2[Gzpi:2Gxpi2:3]Gcnot:3:2@(0,1,2,3)",0.9968676519319306,7,4,5
"[Gxpi:0Gxpi2:1Gympi2:2Gxpi:3][Gypi:0Gxpi2:1Gzpi:2Gympi2:3][Gxpi:0Gympi2:1Gxpi2:2Gypi2:3][Gxmpi2:0Gxpi:1Gympi2:2Gypi:3][Gypi2:0Gympi2:1Gypi2:2Gxmpi2:3][Gxpi2:0Gypi2:1Gypi2:2Gxpi:3][Gxmpi2:0Gypi:1Gxpi2:2Gzpi:3][Gxpi2:0Gxmpi2:1Gypi:2Gxpi2:3][Gxpi:0Gypi:1Gxpi:2Gympi2:3][Gypi:0Gzpi:1Gzpi:2Gxpi2:3][Gxpi:0Gympi2:1Gypi:2Gypi:3][Gypi:0Gypi2:1Gypi2:2Gypi2:3][Gxpi:0Gxmpi2:1Gxpi:2Gxpi:3][Gypi:0Gypi2:1Gypi2:2Gypi:3][Gzpi:0Gypi2:1Gxpi2:2Gxmpi2:3]@(0,1,2,3)",0.996301834937467,15,4,0
"[Gypi2:0Gypi:1Gypi2:3][Gxpi:0Gxpi2:1Gzpi:3][Gympi2:0Gypi2:1Gypi2:3][Gypi:0Gympi2:1Gxpi2:3][Gzpi:0Gxpi:1Gypi2:3][Gympi2:0Gxmpi2:1Gypi2:3][Gcnot:3:0Gympi2:1][Gypi2:0Gypi:1Gympi2:3][Gcnot:3:0Gxpi:1][Gcnot:0:1Gypi2:3][Gcnot:0:3Gzpi:1][Gympi2:0Gypi2:1Gxmpi2:3][Gympi2:0Gzpi:1Gxmpi2:3][Gympi2:0Gzpi:1Gypi:3][Gxmpi2:0Gxpi:1Gympi2:3][Gcnot:3:0Gxmpi2:1][Gxpi:0Gympi2:1Gzpi:3][Gcnot:1:0Gzpi:3][Gcnot:3:0Gxpi:1][Gcnot:1:0Gypi:3][Gxpi:0Gxmpi2:1Gxpi:3][Gypi:0Gxpi:1Gxpi2:3]@(0,1,2,3)",0.9861825466847919,22,4,8
"[Gzpi:0Gxpi2:2Gxmpi2:3][Gzpi:0Gzpi:2Gzpi:3][Gzpi:0Gympi2:2Gxpi:3][Gxpi2:0Gypi2:2Gzpi:3][Gypi:0Gzpi:2Gypi2:3][Gcnot:2:3Gxpi2:0][Gxmpi2:0Gypi2:2Gxpi2:3][Gcnot:3:2Gypi:0][Gympi2:0Gypi2:2Gypi2:3][Gcnot:3:0Gxmpi2:2][Gympi2:0Gypi2:2Gypi2:3][Gxmpi2:0Gypi:2Gypi2:3][Gympi2:0Gypi2:2Gxpi2:3][Gxpi:0Gxmpi2:2Gzpi:3][Gxmpi2:0Gypi:2Gypi2:3][Gympi2:0Gypi:2Gypi:3][Gypi:0Gxpi:2Gypi2:3][Gzpi:0Gypi:2Gzpi:3][Gypi:0Gxmpi2:2Gypi2:3][Gxmpi2:0Gxpi2:2Gzpi:3][Gxmpi2:0Gympi2:2Gympi2:3][Gympi2:0Gympi2:2Gzpi:3][Gympi2:0Gypi2:2Gympi2:3][Gzpi:0Gxmpi2:2Gypi:3][Gypi2:0Gympi2:2Gxpi:3][Gzpi:0Gxpi:2Gzpi:3][Gxmpi2:0Gypi:2Gzpi:3][Gzpi:0Gxmpi2:2Gzpi:3]@(0,1,2,3)",0.9912782728418204,28,4,3
"[Gzpi:0Gzpi:1Gypi:2Gzpi:3][Gxmpi2:0Gzpi:1Gypi:2Gxpi:3][Gympi2:0Gypi:1Gympi2:2Gxpi2:3]@(0,1,2,3)",0.9988619285120063,3,4,0
