Circuit,D:SP,F:Depth,F:Width,F:2QGC
"[Gympi2:0Gypi2:1Gxpi:2Gxpi:3][Gzpi:0Gympi2:1Gypi:2Gxpi:3][Gcnot:0:3Gxpi2:1Gypi:2][Gcnot:1:0Gxmpi2:2Gypi2:3][Gcnot:0:1Gcnot:3:2][Gcnot:0:3Gympi2:1Gxpi:2]@(0,1,2,3)",0.9947297348850859,6,4,5
"Gcnot:1:0[Gypi2:0Gzpi:1][Gypi2:0Gypi:1][Gxmpi2:0Gypi:1][Gzpi:0Gympi2:1][Gympi2:0Gzpi:1]Gcnot:0:1[Gypi2:0Gxpi:1]Gcnot:1:0Gcnot:0:1Gcnot:1:0[Gzpi:0Gypi:1][Gxpi2:0Gzpi:1][Gypi:0Gxmpi2:1][Gympi2:0Gypi:1][Gypi2:0Gxpi2:1][Gxpi:0Gxpi:1]Gcnot:1:0[Gxpi:0Gxpi2:1]Gcnot:1:0[Gxmpi2:0Gympi2:1]Gcnot:0:1[Gypi2:0Gzpi:1][Gypi2:0Gzpi:1]Gcnot:0:1[Gympi2:0Gypi2:1][Gypi2:0Gxpi:1]@(0,1,2,3)",0.9935987259288747,27,4,9
"[Gypi:0Gympi2:1][Gypi2:0Gypi:1][Gxmpi2:0Gypi:1][Gxpi:0Gxpi2:1]Gcnot:1:0[Gxmpi2:0Gypi2:1][Gxpi:0Gzpi:1][Gympi2:0Gxpi:1][Gzpi:0Gypi2:1][Gympi2:0Gympi2:1]Gcnot:1:0[Gzpi:0Gypi2:1]Gcnot:0:1[Gzpi:0Gympi2:1][Gxpi2:0Gypi2:1]Gcnot:0:1Gcnot:0:1[Gympi2:0Gypi2:1]Gcnot:1:0Gcnot:0:1[Gxmpi2:0Gzpi:1]@(0,1,2,3)",0.9917464803633284,21,4,7
"[Gypi:1Gympi2:2][Gzpi:1Gzpi:2]Gcnot:2:1[Gzpi:1Gxmpi2:2]Gcnot:1:2Gcnot:1:2Gcnot:1:2[Gympi2:1Gypi2:2]Gcnot:1:2[Gxpi2:1Gypi:2][Gxpi:1Gxmpi2:2][Gxpi:1Gxpi2:2][Gypi2:1Gypi:2][Gxpi2:1Gxpi2:2]Gcnot:1:2[Gxpi2:1Gxpi2:2][Gympi2:1Gypi:2]Gcnot:2:1[Gzpi:1Gypi:2][Gypi2:1Gypi:2][Gzpi:1Gympi2:2]@(0,1,2,3)",0.9887813546429465,21,4,7
"[Gxpi2:0Gzpi:1Gxmpi2:2Gxmpi2:3][Gypi:0Gxmpi2:1Gzpi:2Gypi2:3][Gympi2:0Gxpi:1Gypi:2Gypi2:3][Gxpi:0Gypi:1Gypi2:2Gxmpi2:3][Gzpi:0Gxpi:1Gxpi2:2Gxpi:3][Gxmpi2:0Gxpi:1Gzpi:2Gypi:3][Gzpi:0Gypi2:1Gypi2:2Gxpi:3][Gxpi2:0Gympi2:1Gypi2:2Gxpi:3][Gcnot:3:0Gxmpi2:1Gxpi:2][Gxpi:0Gypi:1Gzpi:2Gxmpi2:3][Gympi2:0Gypi2:1Gypi2:2Gympi2:3][Gcnot:3:0Gxpi:1Gypi2:2][Gzpi:0Gypi2:1Gypi:2Gzpi:3][Gxpi:0Gypi2:1Gympi2:2Gxpi:3][Gzpi:0Gxpi:1Gzpi:2Gxpi2:3][Gxpi:0Gxpi:1Gympi2:2Gympi2:3][Gypi:0Gypi2:1Gxpi2:2Gxmpi2:3]@(0,1,2,3)",0.9911182944800427,17,4,2
"[Gypi:2Gxmpi2:3][Gypi2:2Gzpi:3]Gcnot:3:2[Gypi:2Gxmpi2:3]Gcnot:3:2Gcnot:3:2Gcnot:2:3[Gxpi:2Gzpi:3]Gcnot:2:3[Gxpi2:2Gxpi:3]Gcnot:3:2Gcnot:2:3[Gypi2:2Gypi2:3]Gcnot:2:3Gcnot:3:2Gcnot:2:3[Gxpi:2Gypi2:3]Gcnot:2:3Gcnot:3:2Gcnot:3:2Gcnot:3:2Gcnot:2:3[Gxmpi2:2Gypi:3]Gcnot:2:3Gcnot:2:3Gcnot:3:2Gcnot:3:2Gcnot:3:2Gcnot:3:2Gcnot:3:2[Gxpi2:2Gzpi:3]Gcnot:2:3Gcnot:3:2Gcnot:3:2Gcnot:3:2[Gxmpi2:2Gxmpi2:3]Gcnot:2:3Gcnot:3:2Gcnot:3:2Gcnot:3:2Gcnot:2:3@(0,1,2,3)",0.9679242253425102,41,4,31
"[Gcnot:3:0Gxpi2:1Gxpi:2][Gcnot:0:3Gcnot:1:2][Gxpi:0Gypi:1Gypi2:2Gxmpi2:3][Gcnot:2:1Gzpi:0Gympi2:3]@(0,1,2,3)",0.9957080677669337,4,4,4
"[Gympi2:0Gympi2:3]Gcnot:3:0[Gympi2:0Gypi:3][Gxpi2:0Gxpi:3]Gcnot:0:3[Gympi2:0Gympi2:3][Gypi2:0Gympi2:3][Gxpi:0Gxmpi2:3][Gxpi2:0Gypi2:3][Gypi2:0Gxpi:3][Gzpi:0Gzpi:3][Gxpi:0Gypi:3][Gxpi2:0Gxpi2:3]@(0,1,2,3)",0.9947361825611355,13,4,2
"Gcnot:0:1[Gypi2:0Gzpi:1]Gcnot:0:1Gcnot:1:0Gcnot:1:0Gcnot:1:0Gcnot:1:0[Gxpi2:0Gxpi:1]Gcnot:0:1[Gxpi:0Gypi:1][Gypi2:0Gxpi:1][Gzpi:0Gxpi:1]Gcnot:1:0[Gxpi:0Gypi:1][Gympi2:0Gypi2:1][Gympi2:0Gxpi:1]Gcnot:0:1Gcnot:1:0[Gypi:0Gxmpi2:1]Gcnot:1:0Gcnot:0:1[Gympi2:0Gypi:1]Gcnot:1:0Gcnot:1:0Gcnot:1:0Gcnot:0:1[Gxpi:0Gxmpi2:1]Gcnot:1:0[Gypi:0Gxpi:1][Gypi2:0Gxmpi2:1][Gzpi:0Gxpi:1][Gxpi:0Gzpi:1]Gcnot:1:0[Gxpi:0Gxmpi2:1]Gcnot:0:1Gcnot:1:0[Gypi:0Gypi2:1]Gcnot:1:0Gcnot:0:1[Gypi:0Gxpi:1]@(0,1,2,3)",0.9706936979623212,40,4,22
"[Gcnot:1:0Gcnot:2:3][Gcnot:0:3Gxpi2:1Gzpi:2][Gympi2:0Gzpi:1Gypi2:2Gzpi:3][Gcnot:0:1Gcnot:3:2][Gcnot:0:3Gcnot:1:2][Gcnot:0:1Gypi2:2Gxpi:3][Gcnot:2:1Gcnot:3:0][Gcnot:0:1Gcnot:3:2][Gcnot:0:3Gcnot:2:1][Gcnot:3:0Gxpi2:1Gympi2:2]@(0,1,2,3)",0.9879497150757472,10,4,15
"[Gcnot:0:3Gypi2:1Gxpi:2][Gxmpi2:0Gympi2:1Gxpi2:2Gypi2:3][Gcnot:0:3Gxmpi2:1Gxpi2:2]@(0,1,2,3)",0.9977094687730064,3,4,2
"[Gypi:0Gxmpi2:1Gypi:2Gypi2:3][Gxpi:0Gxmpi2:1Gzpi:2Gzpi:3][Gympi2:0Gypi:1Gzpi:2Gxpi2:3][Gxmpi2:0Gxpi:1Gypi:2Gympi2:3][Gzpi:0Gxpi:1Gxpi:2Gypi2:3][Gypi:0Gxpi2:1Gympi2:2Gxpi:3]@(0,1,2,3)",0.9972121408747492,6,4,0
"[Gypi2:0Gympi2:3]Gcnot:3:0[Gxpi:0Gypi:3]Gcnot:0:3[Gympi2:0Gxpi2:3]Gcnot:0:3@(0,1,2,3)",0.997333450378979,6,4,3
"[Gcnot:2:3Gypi:0Gzpi:1][Gcnot:3:2Gxpi2:0Gypi:1][Gcnot:1:0Gypi2:2Gypi2:3][Gcnot:0:3Gcnot:2:1][Gxpi2:0Gxpi2:1Gxpi:2Gxpi:3][Gcnot:0:3Gzpi:1Gxpi2:2][Gxmpi2:0Gxpi:1Gypi2:2Gxpi:3][Gympi2:0Gympi2:1Gxmpi2:2Gzpi:3][Gcnot:2:3Gypi2:0Gypi:1][Gcnot:2:3Gxpi:0Gypi2:1][Gcnot:0:3Gxmpi2:1Gypi:2][Gcnot:1:0Gxpi:2Gympi2:3][Gcnot:2:3Gxpi2:0Gypi2:1][Gcnot:0:1Gzpi:2Gxpi:3][Gympi2:0Gzpi:1Gympi2:2Gxmpi2:3][Gcnot:0:3Gxpi2:1Gypi2:2][Gypi:0Gxpi2:1Gxpi2:2Gypi2:3][Gcnot:1:0Gxpi2:2Gypi2:3][Gxpi2:0Gzpi:1Gxmpi2:2Gympi2:3]@(0,1,2,3)",0.9810372720896204,19,4,14
"Gxmpi2:1Gxpi2:1Gxpi2:1Gxpi2:1Gxmpi2:1Gypi2:1Gypi2:1Gxmpi2:1Gzpi:1Gypi2:1Gxpi2:1Gypi2:1Gxpi:1Gzpi:1Gypi:1Gypi:1Gxpi2:1Gxmpi2:1Gxmpi2:1Gypi2:1Gzpi:1Gypi2:1Gxpi2:1Gzpi:1Gzpi:1Gzpi:1Gxpi2:1Gypi2:1Gxpi:1Gympi2:1Gxpi2:1Gxpi2:1Gxpi:1Gxpi2:1Gxmpi2:1Gxpi:1Gzpi:1Gypi2:1Gxpi2:1Gypi2:1Gxmpi2:1Gypi2:1Gypi:1Gympi2:1Gxpi:1Gympi2:1Gypi2:1Gypi2:1Gzpi:1Gympi2:1Gypi2:1Gxmpi2:1Gxmpi2:1Gxmpi2:1Gypi2:1Gxpi2:1Gxpi2:1Gympi2:1Gypi:1Gxpi:1Gxmpi2:1Gypi:1Gxpi:1Gxpi2:1Gzpi:1Gypi2:1Gxpi2:1Gxpi:1Gxpi:1Gympi2:1Gxmpi2:1@(0,1,2,3)",0.9958340829734517,71,4,0
"[Gxmpi2:0Gxpi2:1][Gypi2:0Gxpi:1][Gypi2:0Gxmpi2:1][Gzpi:0Gypi2:1][Gxmpi2:0Gypi2:1][Gypi:0Gzpi:1][Gxpi2:0Gypi:1][Gxpi2:0Gxmpi2:1][Gypi2:0Gxpi2:1]Gcnot:0:1[Gxpi2:0Gypi2:1][Gzpi:0Gxpi:1][Gxpi2:0Gxmpi2:1][Gxpi:0Gxmpi2:1][Gypi2:0Gympi2:1][Gypi:0Gypi2:1][Gympi2:0Gxmpi2:1][Gxpi2:0Gxpi2:1][Gxmpi2:0Gypi2:1][Gympi2:0Gxmpi2:1][Gxpi:0Gxpi:1][Gxpi:0Gympi2:1][Gxmpi2:0Gypi2:1][Gzpi:0Gypi2:1][Gypi2:0Gypi:1][Gxmpi2:0Gympi2:1][Gympi2:0Gxmpi2:1][Gypi:0Gzpi:1]@(0,1,2,3)",0.9904135338833568,28,4,1
"[Gcnot:2:1Gypi2:0Gzpi:3][Gzpi:0Gxpi:1Gxpi2:2Gxmpi2:3][Gxpi2:0Gxpi:1Gxpi2:2Gxpi2:3][Gypi:0Gypi2:1Gxpi2:2Gzpi:3][Gypi2:0Gypi:1Gxmpi2:2Gypi2:3][Gcnot:1:2Gzpi:0Gzpi:3][Gypi2:0Gypi:1Gzpi:2Gypi:3][Gypi:0Gxpi:1Gzpi:2Gzpi:3][Gcnot:3:0Gzpi:1Gypi2:2]@(0,1,2,3)",0.994480292301245,9,4,3
"[Gypi:0Gzpi:1Gxpi:3][Gxpi:0Gxpi:1Gympi2:3][Gxmpi2:0Gxmpi2:1Gxpi2:3][Gxmpi2:0Gzpi:1Gypi2:3][Gxmpi2:0Gympi2:1Gympi2:3][Gxpi:0Gympi2:1Gypi:3][Gxmpi2:0Gxmpi2:1Gxmpi2:3][Gxpi:0Gxpi:1Gzpi:3][Gcnot:0:1Gypi2:3][Gcnot:1:0Gympi2:3][Gcnot:1:0Gzpi:3][Gzpi:0Gzpi:1Gxmpi2:3][Gcnot:0:1Gypi2:3][Gympi2:0Gypi:1Gypi2:3][Gcnot:0:1Gympi2:3][Gxpi:0Gypi:1Gypi:3][Gxpi2:0Gxmpi2:1Gxpi2:3][Gympi2:0Gypi:1Gxmpi2:3][Gcnot:1:0Gypi2:3][Gxpi:0Gxpi:1Gypi:3][Gxpi:0Gypi:1Gypi:3][Gcnot:3:0Gypi2:1][Gcnot:3:0Gxpi:1][Gypi2:0Gxpi:1Gypi:3][Gzpi:0Gympi2:1Gxmpi2:3][Gypi2:0Gxpi:1Gypi:3][Gzpi:0Gzpi:1Gzpi:3][Gxmpi2:0Gympi2:1Gxmpi2:3]@(0,1,2,3)",0.9711658983265922,28,4,8
"[Gxpi:0Gxmpi2:1Gypi:3][Gzpi:0Gympi2:1Gympi2:3][Gzpi:0Gympi2:1Gzpi:3][Gypi2:0Gypi:1Gxpi:3][Gzpi:0Gxmpi2:1Gxpi2:3][Gzpi:0Gxmpi2:1Gzpi:3][Gympi2:0Gypi2:1Gypi2:3][Gxpi2:0Gxpi2:1Gxpi:3][Gcnot:1:0Gxpi2:3][Gxpi2:0Gzpi:1Gxpi:3][Gcnot:0:3Gympi2:1][Gypi:0Gzpi:1Gxpi2:3][Gcnot:1:0Gzpi:3][Gcnot:3:0Gypi:1][Gypi:0Gypi2:1Gypi2:3][Gxmpi2:0Gypi:1Gxpi2:3][Gzpi:0Gypi:1Gypi2:3]@(0,1,2,3)",0.9928080109249018,17,4,4
"Gzpi:1Gxpi:1Gypi:1Gxpi2:1Gypi:1Gxpi:1Gypi:1Gxpi:1Gxmpi2:1Gypi2:1Gxpi:1Gypi2:1Gympi2:1Gypi2:1Gympi2:1Gxpi:1Gypi2:1Gympi2:1Gzpi:1Gxpi2:1Gypi2:1Gxmpi2:1Gxpi2:1Gxmpi2:1Gympi2:1Gympi2:1Gxpi:1Gypi:1Gympi2:1Gxpi2:1Gxpi:1Gzpi:1Gxpi:1Gympi2:1Gxpi:1Gxpi2:1Gympi2:1Gypi:1Gxpi2:1Gxmpi2:1Gympi2:1Gypi:1Gypi2:1Gxpi2:1Gxpi2:1Gypi:1Gxpi:1Gzpi:1Gzpi:1Gxmpi2:1Gxpi:1Gxmpi2:1Gzpi:1Gxpi2:1Gxpi:1Gxpi:1Gxmpi2:1Gympi2:1Gzpi:1Gxpi2:1Gypi2:1Gypi:1Gympi2:1Gypi2:1Gypi:1Gypi2:1Gypi:1Gypi:1Gxpi:1Gxpi:1Gxpi2:1@(0,1,2,3)",0.9826479793717704,71,4,0
"[Gxpi2:0Gypi2:3]@(0,1,2,3)",0.9998360009551549,1,4,0
"[Gcnot:3:0Gzpi:2][Gcnot:2:3Gxpi2:0][Gzpi:0Gypi2:2Gypi2:3][Gcnot:0:3Gypi2:2][Gzpi:0Gympi2:2Gxmpi2:3][Gxpi2:0Gypi:2Gympi2:3][Gcnot:3:0Gympi2:2][Gxpi:0Gxmpi2:2Gxpi:3][Gcnot:2:3Gypi2:0][Gcnot:0:3Gypi2:2][Gcnot:0:3Gxpi:2][Gcnot:3:2Gzpi:0][Gcnot:3:0Gypi:2][Gcnot:3:0Gypi2:2][Gcnot:3:2Gxpi2:0][Gypi2:0Gzpi:2Gypi2:3][Gcnot:2:3Gypi:0][Gcnot:2:3Gxpi2:0][Gcnot:3:2Gxpi2:0][Gcnot:3:0Gxmpi2:2]@(0,1,2,3)",0.9877770021384062,20,4,15
"[Gcnot:2:3Gxmpi2:1][Gcnot:3:2Gzpi:1][Gcnot:2:1Gzpi:3][Gcnot:3:2Gzpi:1][Gcnot:3:2Gxpi2:1][Gxmpi2:1Gxpi:2Gxpi2:3][Gcnot:1:2Gypi:3][Gcnot:3:2Gympi2:1][Gcnot:1:2Gxpi:3]@(0,1,2,3)",0.9976505104610583,9,4,8
"[Gxpi2:0Gxpi:1Gxpi2:2Gypi:3][Gxmpi2:0Gxpi2:1Gxpi2:2Gypi2:3][Gxpi:0Gypi:1Gxpi2:2Gympi2:3][Gxmpi2:0Gxpi2:1Gxpi2:2Gypi:3][Gcnot:1:2Gxpi2:0Gypi2:3][Gcnot:3:0Gxpi2:1Gympi2:2][Gcnot:0:3Gxmpi2:1Gxpi2:2][Gxpi:0Gypi2:1Gxpi2:2Gzpi:3][Gcnot:2:3Gxmpi2:0Gympi2:1][Gympi2:0Gxpi2:1Gypi:2Gympi2:3][Gcnot:0:3Gcnot:1:2][Gcnot:0:3Gypi2:1Gxmpi2:2][Gcnot:3:0Gxpi:1Gympi2:2]@(0,1,2,3)",0.9862227489214228,13,4,8
"[Gypi:0Gypi2:1Gympi2:2Gxpi2:3][Gxpi:0Gzpi:1Gzpi:2Gxpi2:3][Gxpi2:0Gzpi:1Gypi:2Gzpi:3][Gypi:0Gxpi2:1Gzpi:2Gzpi:3][Gcnot:1:0Gxpi2:2Gzpi:3][Gcnot:1:0Gcnot:2:3][Gzpi:0Gympi2:1Gxpi:2Gypi2:3][Gzpi:0Gympi2:1Gxmpi2:2Gxmpi2:3][Gypi2:0Gxpi:1Gympi2:2Gxpi2:3][Gxpi:0Gxmpi2:1Gypi2:2Gypi2:3][Gympi2:0Gxpi:1Gympi2:2Gympi2:3][Gxmpi2:0Gypi:1Gxpi2:2Gxpi2:3][Gypi2:0Gypi:1Gxpi:2Gypi:3]@(0,1,2,3)",0.9897057060323677,13,4,3
"[Gypi2:0Gxpi:2Gypi2:3][Gcnot:2:3Gxpi:0][Gcnot:3:2Gxmpi2:0][Gxmpi2:0Gypi:2Gxmpi2:3][Gcnot:3:2Gxmpi2:0][Gcnot:2:3Gxpi2:0][Gcnot:3:2Gxmpi2:0][Gcnot:3:0Gxmpi2:2][Gcnot:2:3Gxmpi2:0][Gcnot:0:3Gypi2:2][Gcnot:2:3Gzpi:0][Gcnot:2:3Gxpi2:0][Gcnot:3:2Gxmpi2:0][Gcnot:2:3Gzpi:0][Gypi:0Gxpi:2Gypi2:3][Gcnot:3:0Gxpi:2][Gcnot:3:2Gypi:0][Gcnot:3:2Gypi2:0][Gcnot:2:3Gympi2:0][Gxpi2:0Gypi2:2Gzpi:3]@(0,1,2,3)",0.9808874252922789,20,4,16
"Gzpi:1Gympi2:1Gypi2:1Gxpi:1Gzpi:1Gxpi2:1Gypi2:1Gxmpi2:1Gxmpi2:1Gzpi:1Gxpi2:1Gypi:1Gympi2:1Gypi2:1Gxmpi2:1Gypi:1Gypi2:1Gxpi2:1Gxpi2:1Gypi2:1Gypi2:1Gypi:1Gympi2:1Gzpi:1Gxmpi2:1Gxpi:1Gxpi2:1Gxpi2:1Gympi2:1Gypi2:1Gypi2:1Gzpi:1Gxmpi2:1Gypi2:1Gypi:1Gypi2:1Gypi2:1Gxpi2:1Gypi2:1Gxpi:1Gypi:1Gxmpi2:1Gypi:1Gxpi:1Gzpi:1Gxmpi2:1Gypi:1Gypi:1Gxpi2:1Gzpi:1Gzpi:1Gzpi:1Gxpi2:1Gzpi:1Gxpi:1Gxpi:1Gxmpi2:1Gzpi:1Gzpi:1Gypi2:1Gxmpi2:1Gxmpi2:1Gypi2:1@(0,1,2,3)",0.9913665533277762,63,4,0
"Gympi2:1Gxpi:1Gxmpi2:1Gxpi2:1Gympi2:1Gypi2:1Gxpi:1Gxmpi2:1Gypi2:1Gypi:1Gxmpi2:1Gypi:1Gzpi:1Gympi2:1Gxmpi2:1@(0,1,2,3)",0.9974537125182308,15,4,0
"[Gcnot:1:2Gcnot:3:0][Gypi2:0Gzpi:1Gxmpi2:2Gxpi2:3][Gcnot:3:2Gxpi2:0Gxpi:1]@(0,1,2,3)",0.9987425987942924,3,4,3
"[Gypi2:0Gxmpi2:1][Gxpi2:0Gypi2:1][Gypi2:0Gypi2:1][Gzpi:0Gympi2:1][Gypi2:0Gxpi:1][Gypi:0Gympi2:1][Gympi2:0Gxpi2:1][Gxmpi2:0Gympi2:1][Gympi2:0Gxpi2:1][Gxpi2:0Gxpi2:1][Gxmpi2:0Gympi2:1][Gypi:0Gympi2:1][Gxmpi2:0Gypi2:1][Gxpi2:0Gympi2:1][Gxmpi2:0Gympi2:1][Gympi2:0Gxmpi2:1][Gzpi:0Gypi2:1][Gzpi:0Gxpi:1]@(0,1,2,3)",0.9980111763233523,18,4,0
"[Gypi2:0Gypi:1][Gzpi:0Gxpi:1]Gcnot:0:1[Gxmpi2:0Gympi2:1][Gypi2:0Gxpi2:1]Gcnot:1:0[Gxpi:0Gxpi:1][Gxpi:0Gympi2:1][Gzpi:0Gxpi2:1][Gxmpi2:0Gypi:1][Gxpi2:0Gzpi:1][Gzpi:0Gzpi:1][Gzpi:0Gzpi:1][Gypi2:0Gxmpi2:1][Gypi:0Gypi2:1][Gzpi:0Gypi2:1][Gxmpi2:0Gypi2:1][Gxmpi2:0Gxpi2:1][Gxpi:0Gypi2:1][Gxpi:0Gxpi2:1][Gxpi:0Gzpi:1][Gzpi:0Gxpi:1][Gzpi:0Gympi2:1][Gzpi:0Gzpi:1][Gypi2:0Gypi2:1]Gcnot:1:0[Gxpi2:0Gzpi:1]@(0,1,2,3)",0.9932901585372074,27,4,3
"[Gympi2:0Gxmpi2:1Gypi2:3][Gzpi:0Gypi2:1Gypi:3][Gympi2:0Gympi2:1Gypi2:3][Gxpi:0Gxpi:1Gxmpi2:3][Gympi2:0Gympi2:1Gypi:3][Gcnot:1:0Gxpi:3][Gypi2:0Gympi2:1Gypi:3][Gcnot:0:1Gzpi:3][Gypi:0Gxpi:1Gypi:3][Gympi2:0Gypi:1Gxpi:3][Gypi:0Gxpi2:1Gxpi2:3][Gcnot:0:3Gypi:1][Gcnot:0:3Gzpi:1][Gcnot:3:0Gypi:1][Gcnot:3:0Gypi:1][Gypi:0Gxpi2:1Gxpi:3][Gcnot:0:1Gympi2:3][Gcnot:0:1Gxpi:3][Gxpi2:0Gypi:1Gxmpi2:3][Gzpi:0Gympi2:1Gypi:3][Gympi2:0Gzpi:1Gxpi2:3][Gxmpi2:0Gxmpi2:1Gympi2:3][Gxpi:0Gympi2:1Gypi:3][Gcnot:3:0Gzpi:1][Gcnot:0:1Gxpi2:3][Gcnot:0:3Gxpi2:1][Gzpi:0Gympi2:1Gypi:3][Gcnot:3:0Gxmpi2:1]@(0,1,2,3)",0.994330742824382,28,4,12
"[Gcnot:2:3Gxpi:0Gxpi:1][Gcnot:3:0Gxpi2:1Gzpi:2][Gcnot:2:1Gcnot:3:0][Gcnot:1:0Gxpi2:2Gypi2:3][Gcnot:2:1Gxpi2:0Gympi2:3][Gypi2:0Gypi:1Gzpi:2Gzpi:3][Gcnot:1:2Gxpi2:0Gypi2:3][Gcnot:1:0Gypi:2Gzpi:3][Gcnot:2:1Gxpi2:0Gypi:3][Gcnot:1:0Gxpi2:2Gypi2:3][Gcnot:2:1Gcnot:3:0][Gcnot:3:0Gxmpi2:1Gxmpi2:2][Gcnot:1:0Gympi2:2Gympi2:3][Gcnot:2:1Gcnot:3:0][Gcnot:0:1Gypi2:2Gypi2:3][Gcnot:2:1Gypi2:0Gypi2:3][Gcnot:2:1Gxpi2:0Gxmpi2:3][Gcnot:2:1Gxpi:0Gypi:3][Gcnot:2:1Gcnot:3:0][Gypi:0Gypi:1Gypi2:2Gxpi2:3][Gcnot:0:1Gcnot:2:3][Gxmpi2:0Gxpi2:1Gypi:2Gxpi:3]@(0,1,2,3)",0.9565076283818772,22,4,24
"[Gypi2:1Gzpi:2][Gympi2:1Gypi2:2][Gxpi2:1Gxpi:2][Gympi2:1Gxpi:2]Gcnot:2:1[Gzpi:1Gxpi2:2][Gypi:1Gxpi:2][Gypi2:1Gxpi2:2][Gzpi:1Gypi2:2][Gxpi:1Gypi2:2][Gxmpi2:1Gypi2:2][Gxpi:1Gzpi:2][Gympi2:1Gypi:2][Gxpi:1Gypi:2]Gcnot:1:2[Gypi2:1Gympi2:2]Gcnot:2:1[Gxmpi2:1Gzpi:2][Gympi2:1Gxmpi2:2][Gxpi2:1Gxpi:2][Gxpi:1Gypi2:2]Gcnot:1:2[Gxmpi2:1Gxpi2:2][Gypi:1Gypi2:2]@(0,1,2,3)",0.9888278881008712,24,4,4
"[Gcnot:3:0Gypi2:1][Gypi2:0Gxmpi2:1Gympi2:3][Gcnot:1:0Gympi2:3][Gxpi:0Gzpi:1Gypi:3][Gzpi:0Gypi:1Gxpi2:3][Gxpi:0Gympi2:1Gympi2:3][Gzpi:0Gympi2:1Gzpi:3]@(0,1,2,3)",0.9967597756454973,7,4,2
"Gxmpi2:0Gympi2:0Gzpi:0Gxpi2:0Gympi2:0Gypi2:0Gxpi:0Gypi:0Gypi2:0Gympi2:0Gympi2:0Gypi:0Gzpi:0Gypi2:0Gxpi:0Gxpi2:0Gxmpi2:0Gzpi:0Gypi:0Gypi:0Gzpi:0Gypi2:0Gympi2:0Gypi2:0Gxpi2:0Gxpi2:0Gxpi2:0Gypi:0Gxpi2:0Gympi2:0Gxpi:0Gxpi2:0Gxpi2:0Gxpi2:0Gxpi:0Gxmpi2:0Gympi2:0Gzpi:0Gxpi:0Gzpi:0Gxmpi2:0Gxpi:0Gympi2:0Gypi:0Gxpi2:0Gypi2:0Gypi:0Gxpi:0Gxpi:0Gxmpi2:0Gypi:0Gxpi:0Gxpi2:0Gympi2:0Gympi2:0Gxpi:0Gypi:0Gxmpi2:0Gypi:0Gzpi:0Gypi2:0Gypi2:0Gxmpi2:0Gympi2:0Gzpi:0Gzpi:0Gxmpi2:0Gypi2:0Gxpi:0Gzpi:0Gxpi2:0Gxpi:0Gxpi:0Gxpi2:0Gympi2:0Gzpi:0Gympi2:0Gxpi2:0Gxpi:0Gympi2:0Gxmpi2:0Gympi2:0Gypi2:0Gzpi:0Gypi:0Gypi:0Gzpi:0Gypi:0Gzpi:0@(0,1,2,3)",0.9994614053521107,89,4,0
"[Gzpi:0Gypi2:3]Gcnot:3:0[Gxmpi2:0Gzpi:3][Gxmpi2:0Gypi:3][Gypi:0Gxpi2:3]Gcnot:0:3[Gypi:0Gympi2:3][Gypi2:0Gxmpi2:3]Gcnot:3:0[Gxpi:0Gypi:3][Gxpi2:0Gxpi2:3][Gympi2:0Gxmpi2:3]@(0,1,2,3)",0.9960723804514018,12,4,3
"[Gypi2:1Gxpi:2][Gxpi:1Gympi2:2][Gypi2:1Gympi2:2]Gcnot:1:2[Gzpi:1Gxpi2:2][Gxpi:1Gxpi:2][Gypi:1Gxpi2:2][Gxmpi2:1Gxpi2:2]Gcnot:1:2Gcnot:2:1[Gypi2:1Gypi:2][Gxpi:1Gxpi2:2][Gympi2:1Gympi2:2][Gxpi:1Gxpi2:2][Gxpi2:1Gypi2:2][Gxpi2:1Gypi:2]Gcnot:1:2[Gypi2:1Gxpi2:2][Gxpi2:1Gxpi2:2][Gxpi:1Gympi2:2][Gxmpi2:1Gypi2:2]Gcnot:2:1[Gxpi:1Gypi:2]Gcnot:2:1[Gympi2:1Gypi:2][Gzpi:1Gypi2:2][Gzpi:1Gxpi2:2][Gxpi2:1Gympi2:2][Gympi2:1Gzpi:2][Gzpi:1Gxmpi2:2][Gzpi:1Gxpi2:2]Gcnot:2:1Gcnot:1:2[Gypi:1Gxpi2:2][Gympi2:1Gxmpi2:2][Gypi2:1Gypi:2][Gxpi2:1Gxmpi2:2]@(0,1,2,3)",0.9782223857680653,37,4,8
"[Gxpi:0Gzpi:1Gympi2:2Gxmpi2:3][Gxmpi2:0Gxpi2:1Gympi2:2Gypi2:3][Gzpi:0Gypi2:1Gypi2:2Gypi:3][Gcnot:3:2Gypi2:0Gxpi2:1][Gzpi:0Gxpi2:1Gxmpi2:2Gypi:3][Gcnot:0:3Gympi2:1Gympi2:2][Gypi:0Gypi2:1Gxmpi2:2Gxpi2:3][Gxmpi2:0Gypi:1Gxmpi2:2Gypi:3][Gympi2:0Gxmpi2:1Gypi2:2Gypi2:3][Gxpi2:0Gzpi:1Gypi:2Gxpi:3]@(0,1,2,3)",0.9944137461701403,10,4,2
"[Gcnot:3:0Gxmpi2:1Gxmpi2:2][Gcnot:0:3Gxmpi2:1Gxmpi2:2][Gzpi:0Gypi2:1Gypi:2Gxpi:3]@(0,1,2,3)",0.9977004087390458,3,4,2
